run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1017,mlpppo_small_5agents_pursuit_oracle,50,2,853,0,1.0000,0.0000,0,0.7816,18,42,0.0610,0.9189
1018,mlpppo_small_5agents_pursuit_oracle,48,1,802,0,0.8000,0.0333,0,0.7521,25,41,0.1118,0.6667
1019,mlpppo_small_5agents_pursuit_oracle,29,1,274,0,0.4000,0.3724,0,0.6914,1,18,0.0952,0.8049
1020,mlpppo_small_5agents_pursuit_oracle,50,4,770,0,1.0000,0.0000,0,0.7063,26,37,0.0982,1.0000
1021,mlpppo_small_5agents_pursuit_oracle,43,9,679,0,0.8000,0.1302,0,0.7853,9,38,0.1926,1.0000
1022,mlpppo_small_5agents_pursuit_oracle,50,4,1011,0,1.0000,0.0000,0,0.8428,17,43,0.0464,0.8333
1023,mlpppo_small_5agents_pursuit_oracle,42,6,890,0,0.8000,0.1524,0,0.8494,3,36,0.1052,0.8889
1024,mlpppo_small_5agents_pursuit_oracle,50,4,967,0,1.0000,0.0000,0,0.8109,18,41,0.0793,0.9000
1025,mlpppo_small_5agents_pursuit_oracle,36,2,537,0,0.6000,0.2444,0,0.7886,4,28,0.1628,0.9000
1026,mlpppo_small_5agents_pursuit_oracle,42,1,741,0,0.8000,0.1524,0,0.7776,12,36,0.1003,0.7000
1027,mlpppo_small_5agents_pursuit_oracle,35,4,585,0,0.6000,0.2629,0,0.7711,2,30,0.1605,0.8372
1028,mlpppo_small_5agents_pursuit_oracle,35,3,285,0,0.6000,0.2743,0,0.7478,3,20,0.3339,0.8333
1029,mlpppo_small_5agents_pursuit_oracle,33,2,541,0,0.6000,0.3152,0,0.7483,13,29,0.2593,0.6923
1030,mlpppo_small_5agents_pursuit_oracle,43,5,750,0,0.8000,0.1302,0,0.8359,7,37,0.1014,0.6154
1031,mlpppo_small_5agents_pursuit_oracle,50,0,786,0,1.0000,0.0000,0,0.8331,7,40,0.0640,0.9057
1032,mlpppo_small_5agents_pursuit_oracle,44,4,786,0,0.8000,0.1091,0,0.7842,12,38,0.0714,0.6000
1033,mlpppo_small_5agents_pursuit_oracle,40,2,733,0,0.8000,0.2000,0,0.8266,5,28,0.0792,0.9355
1034,mlpppo_small_5agents_pursuit_oracle,50,1,892,0,1.0000,0.0000,0,0.8324,13,42,0.0943,0.8000
1035,mlpppo_small_5agents_pursuit_oracle,50,4,895,0,1.0000,0.0000,0,0.8221,6,40,0.0891,1.0000
1036,mlpppo_small_5agents_pursuit_oracle,50,2,725,0,1.0000,0.0000,0,0.8153,7,39,0.1116,0.9600
1037,mlpppo_small_5agents_pursuit_oracle,50,7,745,0,1.0000,0.0000,0,0.7549,29,43,0.1111,0.5882
