run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1793,mlpppo_small_5agents_pursuit_no_alarm_oracle,40,2,559,0,0.8000,0.2000,0,0.7563,0,0,0.0343,0.0000
1794,mlpppo_small_5agents_pursuit_no_alarm_oracle,50,2,721,0,1.0000,0.0000,0,0.7421,0,0,0.1046,0.0000
1795,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,5,645,0,0.8000,0.1302,0,0.7935,0,0,0.1453,0.0000
1796,mlpppo_small_5agents_pursuit_no_alarm_oracle,24,1,218,0,0.2000,0.3500,0,0.7201,0,0,0.2450,0.0000
1797,mlpppo_small_5agents_pursuit_no_alarm_oracle,35,3,418,0,0.6000,0.2857,0,0.7910,0,0,0.0944,0.0000
1798,mlpppo_small_5agents_pursuit_no_alarm_oracle,34,4,487,0,0.6000,0.2941,0,0.7915,0,0,0.2803,0.0000
1799,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,3,950,0,0.8000,0.0511,0,0.8252,0,0,0.0704,0.0000
1800,mlpppo_small_5agents_pursuit_no_alarm_oracle,34,3,312,0,0.6000,0.2824,0,0.7185,0,0,0.1908,0.0000
1801,mlpppo_small_5agents_pursuit_no_alarm_oracle,48,1,1126,0,0.6000,0.0250,0,0.8288,0,0,0.0546,0.0000
1802,mlpppo_small_5agents_pursuit_no_alarm_oracle,43,4,1317,0,0.6000,0.1116,0,0.8131,0,0,0.0558,0.0000
1803,mlpppo_small_5agents_pursuit_no_alarm_oracle,48,7,912,0,0.8000,0.0333,0,0.7614,0,0,0.0734,0.0000
1804,mlpppo_small_5agents_pursuit_no_alarm_oracle,35,1,388,0,0.6000,0.2629,0,0.7969,0,0,0.2758,0.0000
1805,mlpppo_small_5agents_pursuit_no_alarm_oracle,31,1,497,0,0.4000,0.2968,0,0.7937,0,0,0.2206,0.0000
1806,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,4,876,0,0.6000,0.1561,0,0.8379,0,0,0.1016,0.0000
1807,mlpppo_small_5agents_pursuit_no_alarm_oracle,20,3,350,0,0.2000,0.5000,0,0.7345,0,0,0.3463,0.0000
1808,mlpppo_small_5agents_pursuit_no_alarm_oracle,38,1,747,0,0.6000,0.2105,0,0.7993,0,0,0.1124,0.0000
1809,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,3,777,0,0.8000,0.1756,0,0.8239,0,0,0.2897,0.0000
1810,mlpppo_small_5agents_pursuit_no_alarm_oracle,35,1,353,0,0.6000,0.2743,0,0.6991,0,0,0.2716,0.0000
1811,mlpppo_small_5agents_pursuit_no_alarm_oracle,41,2,596,0,0.8000,0.1756,0,0.7494,0,0,0.2695,0.0000
1812,mlpppo_small_5agents_pursuit_no_alarm_oracle,44,3,827,0,0.8000,0.1091,0,0.8147,0,0,0.1124,0.0000
1813,mlpppo_small_5agents_pursuit_no_alarm_oracle,32,0,347,0,0.6000,0.3500,0,0.7023,0,0,0.2257,0.0000
1814,mlpppo_small_5agents_pursuit_no_alarm_oracle,47,7,1183,0,0.6000,0.0426,0,0.8145,0,0,0.0729,0.0000
