run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
282,mlpppo_small_5agents_pursuit_oracle,40,2,822,0,0.6000,0.1900,0,0.8397,7,31,0.2579,0.9420
283,mlpppo_small_5agents_pursuit_oracle,40,4,859,0,0.6000,0.1900,0,0.8390,12,32,0.2554,0.5833
284,mlpppo_small_5agents_pursuit_oracle,36,3,435,0,0.4000,0.1889,0,0.8136,3,25,0.1779,0.9412
285,mlpppo_small_5agents_pursuit_oracle,35,1,395,0,0.6000,0.2629,0,0.7891,3,22,0.1354,0.7742
286,mlpppo_small_5agents_pursuit_oracle,41,1,526,0,0.8000,0.1756,0,0.7344,3,30,0.2582,0.8542
287,mlpppo_small_5agents_pursuit_oracle,43,5,573,0,0.8000,0.1302,0,0.7856,5,34,0.1487,0.7000
288,mlpppo_small_5agents_pursuit_oracle,50,10,927,0,1.0000,0.0000,0,0.8108,15,35,0.1105,0.8049
289,mlpppo_small_5agents_pursuit_oracle,41,10,729,0,0.8000,0.1756,0,0.8060,10,30,0.2457,0.7941
290,mlpppo_small_5agents_pursuit_oracle,50,3,930,0,1.0000,0.0000,0,0.8120,4,47,0.0427,0.8039
291,mlpppo_small_5agents_pursuit_oracle,43,3,503,0,0.8000,0.1302,0,0.7441,6,29,0.1251,1.0000
292,mlpppo_small_5agents_pursuit_oracle,35,1,625,0,0.6000,0.2629,0,0.8556,10,26,0.1836,0.9259
293,mlpppo_small_5agents_pursuit_oracle,45,4,574,0,0.8000,0.0889,0,0.7938,4,30,0.1418,0.8837
294,mlpppo_small_5agents_pursuit_oracle,41,1,668,0,0.8000,0.1756,0,0.8285,10,30,0.2264,0.9000
295,mlpppo_small_5agents_pursuit_oracle,50,2,936,0,1.0000,0.0000,0,0.7714,9,45,0.0342,0.8485
296,mlpppo_small_5agents_pursuit_oracle,47,6,1135,0,0.6000,0.0426,0,0.8014,9,42,0.0467,0.8230
297,mlpppo_small_5agents_pursuit_oracle,40,1,635,0,0.8000,0.2000,0,0.7950,3,30,0.0520,0.6727
298,mlpppo_small_5agents_pursuit_oracle,41,9,681,0,0.8000,0.1756,0,0.7751,13,34,0.2387,0.7857
299,mlpppo_small_5agents_pursuit_oracle,35,5,650,0,0.6000,0.2743,0,0.8038,18,27,0.3410,0.7600
300,mlpppo_small_5agents_pursuit_oracle,42,3,583,0,0.8000,0.1524,0,0.8019,4,31,0.1493,0.7083
301,mlpppo_small_5agents_pursuit_oracle,45,5,606,0,0.6000,0.0800,0,0.7513,1,40,0.1186,0.8235
302,mlpppo_small_5agents_pursuit_oracle,43,4,749,0,0.8000,0.1302,0,0.7668,20,36,0.1446,0.5000
303,mlpppo_small_5agents_pursuit_oracle,43,1,591,0,0.6000,0.1023,0,0.8215,6,30,0.0964,0.7778
304,mlpppo_small_5agents_pursuit_oracle,50,4,700,0,1.0000,0.0000,0,0.7519,9,39,0.0747,0.6818
305,mlpppo_small_5agents_pursuit_oracle,49,5,1019,0,0.8000,0.0163,0,0.8023,13,37,0.0687,0.7500
306,mlpppo_small_5agents_pursuit_oracle,34,1,416,0,0.6000,0.2941,0,0.7355,2,20,0.3228,0.8140
307,mlpppo_small_5agents_pursuit_oracle,50,5,590,0,1.0000,0.0000,0,0.7326,4,37,0.1792,0.8387
308,mlpppo_small_5agents_pursuit_oracle,31,2,379,0,0.2000,0.2581,0,0.7510,0,22,0.1734,0.8333
309,mlpppo_small_5agents_pursuit_oracle,43,2,448,0,0.8000,0.1302,0,0.7374,5,29,0.1886,0.9655
310,mlpppo_small_5agents_pursuit_oracle,22,1,226,0,0.2000,0.3455,0,0.7676,0,15,0.4051,0.8491
311,mlpppo_small_5agents_pursuit_oracle,42,2,861,0,0.8000,0.1524,0,0.8401,21,34,0.1893,0.7857
312,mlpppo_small_5agents_pursuit_oracle,50,2,760,0,1.0000,0.0000,0,0.7446,19,40,0.0415,1.0000
313,mlpppo_small_5agents_pursuit_oracle,50,5,766,0,1.0000,0.0000,0,0.8086,14,46,0.0835,0.7941
314,mlpppo_small_5agents_pursuit_oracle,49,5,993,0,0.8000,0.0163,0,0.8054,22,41,0.0693,0.7812
315,mlpppo_small_5agents_pursuit_oracle,42,5,506,0,0.6000,0.1143,0,0.7614,2,31,0.1158,0.7077
316,mlpppo_small_5agents_pursuit_oracle,44,6,633,0,0.8000,0.1091,0,0.7964,10,34,0.1053,0.6667
317,mlpppo_small_5agents_pursuit_oracle,50,6,879,0,1.0000,0.0000,0,0.8351,19,40,0.0368,0.9255
318,mlpppo_small_5agents_pursuit_oracle,42,4,571,0,0.8000,0.1524,0,0.7337,3,26,0.2154,0.5918
319,mlpppo_small_5agents_pursuit_oracle,50,7,883,0,1.0000,0.0000,0,0.7530,7,43,0.0819,0.6341
320,mlpppo_small_5agents_pursuit_oracle,48,6,1118,0,0.8000,0.0333,0,0.7901,42,43,0.1354,0.8571
321,mlpppo_small_5agents_pursuit_oracle,50,4,852,0,1.0000,0.0000,0,0.7962,27,44,0.0886,0.5714
322,mlpppo_small_5agents_pursuit_oracle,44,2,543,0,0.8000,0.1091,0,0.6645,15,32,0.0503,0.6000
323,mlpppo_small_5agents_pursuit_oracle,50,3,720,0,1.0000,0.0000,0,0.7810,9,41,0.0424,0.9592
324,mlpppo_small_5agents_pursuit_oracle,44,8,1273,0,0.4000,0.0727,0,0.8416,46,41,0.0919,0.7059
325,mlpppo_small_5agents_pursuit_oracle,49,6,957,0,0.8000,0.0163,0,0.8036,5,43,0.0785,0.6098
326,mlpppo_small_5agents_pursuit_oracle,26,2,311,0,0.4000,0.4154,0,0.8494,2,20,0.4786,0.8878
327,mlpppo_small_5agents_pursuit_oracle,50,6,691,0,1.0000,0.0000,0,0.7864,1,36,0.0729,0.8621
