arm,seed,success,foods,episodes,converged,onset,evasion_rate,temp_comfort,peak_action_density
wt_fullclone_frozen,8,83.33333333333334,9.313333333333333,600,True,566,71.8881118881119,0.7479607170195853,4182433857536.0
rn_fullclone_frozen,1,80.44444444444444,9.017777777777777,900,True,355,71.05134474327627,0.7423244922621741,364202360832.0
rn_fullclone_frozen,2,81.33333333333333,9.133333333333333,600,True,524,70.88150289017341,0.7720512048838903,33780783906816.0
rn_fullclone_frozen,3,72.44444444444444,8.866666666666667,900,True,642,70.79524680073126,0.7560579339762725,4.559567346204672e+16
rn_fullclone_frozen,4,56.00000000000001,7.76,900,True,767,66.6304347826087,0.6618968602968591,24558260191232.0
rn_fullclone_frozen,5,84.66666666666667,9.193333333333333,600,True,508,71.13553113553114,0.7684990276637291,278916166057984.0
rn_fullclone_frozen,6,66.0,8.513333333333334,600,True,466,64.92478226444972,0.76248473957824,32558880768.0
rn_fullclone_frozen,7,80.0,9.233333333333333,600,True,523,72.09790209790211,0.7746346232629174,40335581184.0
rn_fullclone_frozen,8,76.66666666666667,9.106666666666667,600,True,565,66.64162283996995,0.7094729682380071,82555722268672.0
wt_fullclone_ppo,1,52.800000000000004,7.693333333333333,4500,False,,54.90909090909092,0.6447692486512027,527025303453696.0
wt_fullclone_ppo,2,51.733333333333334,7.536,4500,True,3694,54.30488731324387,0.686407453644344,5.179160187319091e+17
wt_fullclone_ppo,3,37.955555555555556,6.472888888888889,4500,False,,47.071409467772135,0.7353566576784593,5.017322813128704e+16
wt_fullclone_ppo,4,34.53333333333333,6.924,3000,True,1,51.73306772908367,0.7815440187539734,61616993337344.0
wt_fullclone_ppo,5,56.177777777777784,8.051555555555556,4500,True,2008,52.88761706555671,0.6841035973170086,7.702559922937334e+21
wt_fullclone_ppo,6,7.555555555555555,4.400888888888889,4500,True,1,42.69521410579345,0.8578280467997742,15477862563840.0
wt_fullclone_ppo,7,0.0,1.3662222222222222,4500,False,,47.19450563690553,0.9768476535086628,50774650388480.0
wt_fullclone_ppo,8,35.02222222222222,6.814222222222222,4500,True,3630,48.24293860230738,0.8047519351031865,1867839803752448.0
rn_fullclone_ppo,1,13.333333333333334,4.92,4500,True,2337,44.46724314817529,0.8132713385746649,4.170183034168934e+16
rn_fullclone_ppo,2,33.06666666666666,6.522666666666667,4500,True,3595,51.02475379291989,0.8203807354272545,7271225550176256.0
rn_fullclone_ppo,3,5.333333333333334,3.3853333333333335,3000,True,1,40.915148822745444,0.8961551833610734,2.9173410739257344e+18
rn_fullclone_ppo,4,31.066666666666663,6.596,3000,True,2327,49.56749145041239,0.7221752036471217,207751024214016.0
rn_fullclone_ppo,5,14.133333333333335,4.921333333333333,3000,True,2567,55.38916620447403,0.8148895995069044,575337041756160.0
rn_fullclone_ppo,6,51.33333333333333,7.774666666666667,3000,True,1990,58.100558659217874,0.6731850878133888,162640093511680.0
rn_fullclone_ppo,7,47.46666666666667,7.46,3000,True,2328,50.10962726729121,0.9426053973995138,9436682780672.0
rn_fullclone_ppo,8,7.466666666666668,4.314666666666667,3000,True,1,42.29632756437316,0.8532878842866938,25931024433152.0
wt_ppo,1,85.33333333333334,9.464,3000,True,247,65.74595355383532,0.6805628092679518,6347.24658203125
wt_ppo,2,53.733333333333334,7.489333333333334,3000,True,2474,49.70139349701394,0.6674861180963344,92.68549346923828
wt_ppo,3,79.2,9.116,3000,True,2366,55.61705617056171,0.6452379544959529,86.126220703125
wt_ppo,4,80.26666666666667,9.28,3000,True,99,60.31776054473236,0.668300710863833,418.4738464355469
wt_ppo,5,56.13333333333333,7.573333333333333,3000,True,2712,51.49572649572649,0.6265692728689531,503.3973083496094
wt_ppo,6,30.044444444444444,5.964444444444444,4500,True,3846,45.9110696517413,0.6988366660781902,88.24372100830078
wt_ppo,7,83.06666666666666,9.364,3000,True,1429,62.56794751640113,0.6578693305509128,869.3567504882812
wt_ppo,8,80.53333333333333,9.064,3000,True,1657,53.02027748132336,0.7194447404036445,152.3556365966797
rn_ppo,1,89.60000000000001,9.538666666666666,4500,True,2848,60.099782525265454,0.7110280603199252,405.1580505371094
rn_ppo,2,86.66666666666667,9.492,3000,True,757,60.09310986964619,0.6860315171547331,266.1155090332031
rn_ppo,3,80.53333333333333,9.198666666666666,3000,True,1657,52.531243380639694,0.6575636747572194,42.58176040649414
rn_ppo,4,82.8,9.341333333333333,3000,True,1483,55.9126233984457,0.6610574667051585,71.13166046142578
rn_ppo,5,77.95555555555555,9.051555555555556,4500,False,,50.65373260227752,0.7488152270276611,174.4300537109375
rn_ppo,6,56.35555555555556,7.404444444444445,4500,False,,48.08285588364919,0.8358583568125173,144.10696411132812
rn_ppo,7,84.71111111111111,9.373333333333333,4500,False,,53.81059120201736,0.5708487155926751,250.80789184570312
rn_ppo,8,90.8,9.612,3000,True,1660,57.91226008617313,0.6976376752488559,194.025146484375
