run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
876,mlpppo_small_5agents_scarcity_social_oracle,25,11,1000,0,0.4000,0.4640,1002,0.9225,0,0,0.2982,0.0000
877,mlpppo_small_5agents_scarcity_social_oracle,20,8,994,0,0.2000,0.4400,994,0.9232,0,0,0.2007,0.0000
878,mlpppo_small_5agents_scarcity_social_oracle,25,9,1144,0,0.2000,0.3040,1144,0.9138,0,0,0.1345,0.0000
879,mlpppo_small_5agents_scarcity_social_oracle,24,3,1064,0,0.2000,0.4500,1068,0.9277,0,0,0.2100,0.0000
880,mlpppo_small_5agents_scarcity_social_oracle,23,10,907,0,0.4000,0.5217,911,0.9146,0,0,0.0450,0.0000
881,mlpppo_small_5agents_scarcity_social_oracle,22,7,958,0,0.4000,0.5273,960,0.9078,0,0,0.5463,0.0000
882,mlpppo_small_5agents_scarcity_social_oracle,25,6,988,0,0.4000,0.4480,990,0.8950,0,0,0.0929,0.0000
883,mlpppo_small_5agents_scarcity_social_oracle,22,8,1033,0,0.2000,0.4182,1033,0.9100,0,0,0.1337,0.0000
884,mlpppo_small_5agents_scarcity_social_oracle,19,2,1060,0,0.0000,0.4632,1062,0.9220,0,0,0.6227,0.0000
885,mlpppo_small_5agents_scarcity_social_oracle,24,9,831,0,0.4000,0.4500,833,0.9215,0,0,0.5314,0.0000
886,mlpppo_small_5agents_scarcity_social_oracle,26,8,958,0,0.4000,0.4308,960,0.9100,0,0,0.0945,0.0000
887,mlpppo_small_5agents_scarcity_social_oracle,26,2,963,0,0.4000,0.3692,965,0.9044,0,0,0.1500,0.0000
888,mlpppo_small_5agents_scarcity_social_oracle,23,6,1151,0,0.0000,0.3304,1155,0.9128,0,0,0.3329,0.0000
889,mlpppo_small_5agents_scarcity_social_oracle,21,4,1151,0,0.0000,0.3238,1154,0.9069,0,0,0.3231,0.0000
890,mlpppo_small_5agents_scarcity_social_oracle,24,6,986,0,0.4000,0.4833,989,0.9142,0,0,0.3091,0.0000
891,mlpppo_small_5agents_scarcity_social_oracle,26,2,1238,0,0.0000,0.2462,1236,0.9209,0,0,0.1464,0.0000
892,mlpppo_small_5agents_scarcity_social_oracle,23,10,791,0,0.4000,0.5043,791,0.9246,0,0,0.3560,0.0000
893,mlpppo_small_5agents_scarcity_social_oracle,20,7,1010,0,0.2000,0.4200,1012,0.9179,0,0,0.3112,0.0000
894,mlpppo_small_5agents_scarcity_social_oracle,19,5,1010,0,0.2000,0.5053,1014,0.9289,0,0,0.3348,0.0000
895,mlpppo_small_5agents_scarcity_social_oracle,20,6,1101,0,0.0000,0.4000,1102,0.9223,0,0,0.3241,0.0000
896,mlpppo_small_5agents_scarcity_social_oracle,18,4,1003,0,0.2000,0.3556,1006,0.9154,0,0,0.2458,0.0000
897,mlpppo_small_5agents_scarcity_social_oracle,27,9,1160,0,0.0000,0.2963,1158,0.9190,0,0,0.2553,0.0000
898,mlpppo_small_5agents_scarcity_social_oracle,26,7,1018,0,0.4000,0.4154,1020,0.9188,0,0,0.4385,0.0000
