run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
4872,1011,79.2919035784473,79.2919035784473,1011,health_depleted,False,20,25,775.0,0.4032653527887432,2,1,True,0.9267326732673268
4873,1886,160.44093100964702,160.44093100964702,1886,completed_all_food,True,25,25,800.0,0.24426703033400102,9,9,False,0.9946949602122016
4874,426,22.29145957638022,22.29145957638022,426,health_depleted,False,7,25,747.0,0.3599946316024745,1,0,True,0.96
4875,1132,170.9072926937615,170.9072926937615,1132,completed_all_food,True,25,25,800.0,0.4147292081200779,5,5,False,0.9982316534040672
4876,1341,177.8735825798351,177.8735825798351,1341,completed_all_food,True,25,25,800.0,0.3389594188271725,20,20,False,0.9977611940298508
4877,533,58.1586284826834,58.1586284826834,533,health_depleted,False,8,25,659.0,0.43575286704703914,11,10,True,1.0
4878,1947,178.30142704037718,178.30142704037718,1947,completed_all_food,True,25,25,702.0,0.3207902152969102,21,21,False,0.9686536485097637
4879,1393,148.3243292063536,148.3243292063536,1393,completed_all_food,True,25,25,800.0,0.3557008466595495,0,0,False,0.9877873563218391
4880,1161,156.66468454790785,156.66468454790785,1161,completed_all_food,True,25,25,800.0,0.3550017641114615,9,9,False,0.9767241379310345
4881,1363,203.7701125376607,203.7701125376607,1363,completed_all_food,True,25,25,800.0,0.3562254504629716,3,3,False,0.9904552129221733
4882,1440,157.22444327706216,157.22444327706216,1440,completed_all_food,True,25,25,800.0,0.3262922876097929,5,5,False,0.9777623349548298
4883,741,101.963423797566,101.963423797566,741,health_depleted,False,14,25,751.0,0.338445437867483,2,1,True,1.0
4884,398,26.210000000000193,26.210000000000193,398,health_depleted,False,4,25,630.0,0.2941270078605605,10,9,True,1.0
4885,1668,139.9578339061858,139.9578339061858,1668,completed_all_food,True,25,25,800.0,0.31663396853992654,6,6,False,0.9580083983203359
4886,1315,189.57256139758346,189.57256139758346,1315,completed_all_food,True,25,25,800.0,0.35881044467862183,2,2,False,0.989345509893455
4887,101,8.373137843539173,8.373137843539173,101,health_depleted,False,3,25,799.0,0.4922522522522523,1,0,True,1.0
4888,748,75.97708057607444,75.97708057607444,748,health_depleted,False,12,25,743.0,0.35142942711256514,8,7,True,0.9946452476572959
4889,1031,61.522432663730136,61.522432663730136,1031,completed_all_food,True,25,25,800.0,0.34965213659239075,5,5,False,0.9009708737864077
4890,1414,168.74997678104666,168.74997678104666,1414,completed_all_food,True,25,25,800.0,0.3237377448667312,26,26,False,0.9957537154989384
4891,1177,149.440332147201,149.440332147201,1177,completed_all_food,True,25,25,800.0,0.38507900326198674,0,0,False,0.9727891156462585
4892,2000,158.6074273489098,158.6074273489098,2001,max_steps,False,22,25,172.0,0.34472457538059564,9,9,False,0.982
4893,1996,130.61625489592507,130.61625489592507,1996,completed_all_food,True,25,25,800.0,0.3718091033994763,19,19,False,0.98796992481203
4894,1760,81.78153734202935,81.78153734202935,1760,starved,False,16,25,0.0,0.263362155221942,1,1,False,0.9835227272727273
4895,683,89.49543495832663,89.49543495832663,683,health_depleted,False,18,25,798.0,0.4270729224605617,8,7,True,0.9941348973607038
4896,1271,47.14228340811917,47.14228340811917,1271,starved,False,11,25,0.0,0.3830731918934166,30,29,False,0.97639653815893
4897,1355,43.09346547694179,43.09346547694179,1355,starved,False,8,25,0.0,0.37016221871229926,5,5,False,1.0
