run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
137,mlpppo_small_2agents_propfood_oracle,20,0,68,0,1.0000,0.0000,0,0.6912,0,0,0.0145,0.0000
138,mlpppo_small_2agents_propfood_oracle,20,0,29,0,1.0000,0.0000,0,0.6969,0,0,0.1455,0.0000
139,mlpppo_small_2agents_propfood_oracle,20,0,140,0,1.0000,0.0000,0,0.8502,0,0,0.0529,0.0000
140,mlpppo_small_2agents_propfood_oracle,20,1,180,0,1.0000,0.0000,0,0.8065,0,0,0.0026,0.0000
141,mlpppo_small_2agents_propfood_oracle,20,0,73,0,1.0000,0.0000,0,0.7490,0,0,0.0149,0.0000
142,mlpppo_small_2agents_propfood_oracle,20,1,22,0,1.0000,0.0000,0,0.7156,0,0,0.0747,0.0000
143,mlpppo_small_2agents_propfood_oracle,20,1,185,0,1.0000,0.0000,0,0.8511,0,0,0.0522,0.0000
144,mlpppo_small_2agents_propfood_oracle,20,0,44,0,1.0000,0.0000,0,0.7290,0,0,0.0439,0.0000
145,mlpppo_small_2agents_propfood_oracle,20,0,129,0,1.0000,0.0000,0,0.8510,0,0,0.0278,0.0000
146,mlpppo_small_2agents_propfood_oracle,20,0,49,0,1.0000,0.0000,0,0.7384,0,0,0.0408,0.0000
147,mlpppo_small_2agents_propfood_oracle,20,1,133,0,1.0000,0.0000,0,0.7914,0,0,0.0493,0.0000
148,mlpppo_small_2agents_propfood_oracle,20,1,123,0,1.0000,0.0000,0,0.7646,0,0,0.0170,0.0000
149,mlpppo_small_2agents_propfood_oracle,20,0,182,0,1.0000,0.0000,0,0.8467,0,0,0.0230,0.0000
150,mlpppo_small_2agents_propfood_oracle,20,0,93,0,1.0000,0.0000,0,0.7720,0,0,0.0063,0.0000
151,mlpppo_small_2agents_propfood_oracle,20,0,100,0,1.0000,0.0000,0,0.8031,0,0,0.1003,0.0000
152,mlpppo_small_2agents_propfood_oracle,20,0,10,0,1.0000,0.0000,0,0.6954,0,0,0.0653,0.0000
153,mlpppo_small_2agents_propfood_oracle,20,0,67,0,1.0000,0.0000,0,0.7230,0,0,0.0489,0.0000
154,mlpppo_small_2agents_propfood_oracle,20,0,67,0,1.0000,0.0000,0,0.8076,0,0,0.0927,0.0000
155,mlpppo_small_2agents_propfood_oracle,20,1,104,0,1.0000,0.0000,0,0.7404,0,0,0.1384,0.0000
156,mlpppo_small_2agents_propfood_oracle,20,0,15,0,1.0000,0.0000,0,0.5739,0,0,0.0186,0.0000
157,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5419,0,0,0.2026,0.0000
158,mlpppo_small_2agents_propfood_oracle,20,0,111,0,1.0000,0.0000,0,0.8093,0,0,0.0622,0.0000
159,mlpppo_small_2agents_propfood_oracle,20,0,24,0,1.0000,0.0000,0,0.7062,0,0,0.0171,0.0000
160,mlpppo_small_2agents_propfood_oracle,20,0,105,0,1.0000,0.0000,0,0.7692,0,0,0.0988,0.0000
161,mlpppo_small_2agents_propfood_oracle,20,0,95,0,1.0000,0.0000,0,0.7987,0,0,0.0634,0.0000
162,mlpppo_small_2agents_propfood_oracle,20,3,152,0,1.0000,0.0000,0,0.8680,0,0,0.0816,0.0000
163,mlpppo_small_2agents_propfood_oracle,20,0,38,0,1.0000,0.0000,0,0.7230,0,0,0.0668,0.0000
164,mlpppo_small_2agents_propfood_oracle,20,0,128,0,1.0000,0.0000,0,0.8289,0,0,0.0095,0.0000
165,mlpppo_small_2agents_propfood_oracle,20,0,14,0,1.0000,0.0000,0,0.6603,0,0,0.0162,0.0000
166,mlpppo_small_2agents_propfood_oracle,20,0,20,0,1.0000,0.0000,0,0.5864,0,0,0.0437,0.0000
167,mlpppo_small_2agents_propfood_oracle,20,1,148,0,1.0000,0.0000,0,0.8856,0,0,0.0271,0.0000
168,mlpppo_small_2agents_propfood_oracle,20,0,14,0,1.0000,0.0000,0,0.6282,0,0,0.0722,0.0000
169,mlpppo_small_2agents_propfood_oracle,20,0,52,0,1.0000,0.0000,0,0.7493,0,0,0.1088,0.0000
170,mlpppo_small_2agents_propfood_oracle,20,0,147,0,1.0000,0.0000,0,0.7775,0,0,0.0646,0.0000
171,mlpppo_small_2agents_propfood_oracle,20,0,16,0,1.0000,0.0000,0,0.6157,0,0,0.0241,0.0000
172,mlpppo_small_2agents_propfood_oracle,20,2,186,0,1.0000,0.0000,0,0.8530,0,0,0.0400,0.0000
173,mlpppo_small_2agents_propfood_oracle,20,0,45,0,1.0000,0.0000,0,0.7253,0,0,0.0209,0.0000
174,mlpppo_small_2agents_propfood_oracle,20,0,50,0,1.0000,0.0000,0,0.7670,0,0,0.0639,0.0000
175,mlpppo_small_2agents_propfood_oracle,20,0,124,0,1.0000,0.0000,0,0.8738,0,0,0.0843,0.0000
176,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.6296,0,0,0.0660,0.0000
177,mlpppo_small_2agents_propfood_oracle,20,0,68,0,1.0000,0.0000,0,0.6805,0,0,0.0361,0.0000
178,mlpppo_small_2agents_propfood_oracle,20,1,64,0,1.0000,0.0000,0,0.6604,0,0,0.0335,0.0000
179,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.7392,0,0,0.0073,0.0000
180,mlpppo_small_2agents_propfood_oracle,20,0,49,0,1.0000,0.0000,0,0.7677,0,0,0.0355,0.0000
181,mlpppo_small_2agents_propfood_oracle,20,0,57,0,1.0000,0.0000,0,0.6797,0,0,0.0507,0.0000
182,mlpppo_small_2agents_propfood_oracle,20,0,147,0,1.0000,0.0000,0,0.8158,0,0,0.0444,0.0000
183,mlpppo_small_2agents_propfood_oracle,20,0,91,0,1.0000,0.0000,0,0.6295,0,0,0.0417,0.0000
184,mlpppo_small_2agents_propfood_oracle,20,0,72,0,1.0000,0.0000,0,0.6892,0,0,0.0031,0.0000
185,mlpppo_small_2agents_propfood_oracle,20,0,97,0,1.0000,0.0000,0,0.7850,0,0,0.0238,0.0000
186,mlpppo_small_2agents_propfood_oracle,20,0,26,0,1.0000,0.0000,0,0.6129,0,0,0.0262,0.0000
187,mlpppo_small_2agents_propfood_oracle,20,0,207,0,1.0000,0.0000,0,0.8525,0,0,0.0467,0.0000
188,mlpppo_small_2agents_propfood_oracle,20,0,77,0,1.0000,0.0000,0,0.7980,0,0,0.0512,0.0000
189,mlpppo_small_2agents_propfood_oracle,20,1,136,0,1.0000,0.0000,0,0.8473,0,0,0.0094,0.0000
190,mlpppo_small_2agents_propfood_oracle,20,0,80,0,1.0000,0.0000,0,0.7891,0,0,0.1046,0.0000
191,mlpppo_small_2agents_propfood_oracle,20,0,114,0,1.0000,0.0000,0,0.8116,0,0,0.0108,0.0000
192,mlpppo_small_2agents_propfood_oracle,20,0,54,0,1.0000,0.0000,0,0.7510,0,0,0.0036,0.0000
193,mlpppo_small_2agents_propfood_oracle,20,0,140,0,1.0000,0.0000,0,0.7595,0,0,0.0815,0.0000
194,mlpppo_small_2agents_propfood_oracle,20,0,29,0,1.0000,0.0000,0,0.6297,0,0,0.0389,0.0000
195,mlpppo_small_2agents_propfood_oracle,20,0,80,0,1.0000,0.0000,0,0.7745,0,0,0.0621,0.0000
196,mlpppo_small_2agents_propfood_oracle,20,0,57,0,1.0000,0.0000,0,0.6303,0,0,0.0234,0.0000
197,mlpppo_small_2agents_propfood_oracle,20,1,108,0,1.0000,0.0000,0,0.8493,0,0,0.0308,0.0000
198,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.7209,0,0,0.0705,0.0000
199,mlpppo_small_2agents_propfood_oracle,20,0,40,0,1.0000,0.0000,0,0.7709,0,0,0.0059,0.0000
200,mlpppo_small_2agents_propfood_oracle,20,0,25,0,1.0000,0.0000,0,0.6534,0,0,0.0114,0.0000
201,mlpppo_small_2agents_propfood_oracle,20,0,27,0,1.0000,0.0000,0,0.7059,0,0,0.0402,0.0000
202,mlpppo_small_2agents_propfood_oracle,20,0,216,0,1.0000,0.0000,0,0.8941,0,0,0.0131,0.0000
203,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5492,0,0,0.1722,0.0000
204,mlpppo_small_2agents_propfood_oracle,20,0,54,0,1.0000,0.0000,0,0.7092,0,0,0.2128,0.0000
205,mlpppo_small_2agents_propfood_oracle,20,0,144,0,1.0000,0.0000,0,0.7732,0,0,0.0240,0.0000
206,mlpppo_small_2agents_propfood_oracle,20,0,51,0,1.0000,0.0000,0,0.7046,0,0,0.0394,0.0000
207,mlpppo_small_2agents_propfood_oracle,20,0,118,0,1.0000,0.0000,0,0.7075,0,0,0.0647,0.0000
208,mlpppo_small_2agents_propfood_oracle,20,1,138,0,1.0000,0.0000,0,0.8331,0,0,0.0841,0.0000
209,mlpppo_small_2agents_propfood_oracle,20,0,230,0,1.0000,0.0000,0,0.8446,0,0,0.0510,0.0000
210,mlpppo_small_2agents_propfood_oracle,20,0,95,0,1.0000,0.0000,0,0.7492,0,0,0.0293,0.0000
211,mlpppo_small_2agents_propfood_oracle,20,0,44,0,1.0000,0.0000,0,0.7417,0,0,0.1577,0.0000
212,mlpppo_small_2agents_propfood_oracle,20,2,169,0,1.0000,0.0000,0,0.8582,0,0,0.0529,0.0000
