run,config_name,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
237,mlpppo_small_2agents_propfood_oracle,20,0,118,0,1.0000,0.0000,0,0.8077,0,0,0.1345,0.0000
238,mlpppo_small_2agents_propfood_oracle,20,0,56,0,1.0000,0.0000,0,0.8084,0,0,0.0228,0.0000
239,mlpppo_small_2agents_propfood_oracle,20,0,31,0,1.0000,0.0000,0,0.6557,0,0,0.0669,0.0000
240,mlpppo_small_2agents_propfood_oracle,20,0,14,0,1.0000,0.0000,0,0.6269,0,0,0.0615,0.0000
241,mlpppo_small_2agents_propfood_oracle,20,0,37,0,1.0000,0.0000,0,0.7450,0,0,0.0016,0.0000
242,mlpppo_small_2agents_propfood_oracle,20,0,100,0,1.0000,0.0000,0,0.7785,0,0,0.1030,0.0000
243,mlpppo_small_2agents_propfood_oracle,20,0,108,0,1.0000,0.0000,0,0.7909,0,0,0.0368,0.0000
244,mlpppo_small_2agents_propfood_oracle,20,0,230,0,1.0000,0.0000,0,0.8421,0,0,0.0155,0.0000
245,mlpppo_small_2agents_propfood_oracle,20,0,97,0,1.0000,0.0000,0,0.6643,0,0,0.0585,0.0000
246,mlpppo_small_2agents_propfood_oracle,20,1,94,0,1.0000,0.0000,0,0.6883,0,0,0.0921,0.0000
247,mlpppo_small_2agents_propfood_oracle,20,0,25,0,1.0000,0.0000,0,0.5781,0,0,0.0177,0.0000
248,mlpppo_small_2agents_propfood_oracle,20,1,42,0,1.0000,0.0000,0,0.6475,0,0,0.0869,0.0000
249,mlpppo_small_2agents_propfood_oracle,20,0,58,0,1.0000,0.0000,0,0.7470,0,0,0.0994,0.0000
250,mlpppo_small_2agents_propfood_oracle,20,0,108,0,1.0000,0.0000,0,0.7963,0,0,0.0577,0.0000
251,mlpppo_small_2agents_propfood_oracle,20,0,82,0,1.0000,0.0000,0,0.7701,0,0,0.0825,0.0000
252,mlpppo_small_2agents_propfood_oracle,20,0,92,0,1.0000,0.0000,0,0.7525,0,0,0.0074,0.0000
253,mlpppo_small_2agents_propfood_oracle,20,0,154,0,1.0000,0.0000,0,0.8191,0,0,0.0022,0.0000
254,mlpppo_small_2agents_propfood_oracle,20,0,26,0,1.0000,0.0000,0,0.5758,0,0,0.0822,0.0000
255,mlpppo_small_2agents_propfood_oracle,20,0,116,0,1.0000,0.0000,0,0.7701,0,0,0.0370,0.0000
256,mlpppo_small_2agents_propfood_oracle,20,0,76,0,1.0000,0.0000,0,0.7750,0,0,0.1605,0.0000
257,mlpppo_small_2agents_propfood_oracle,20,0,82,0,1.0000,0.0000,0,0.7487,0,0,0.0357,0.0000
258,mlpppo_small_2agents_propfood_oracle,20,0,86,0,1.0000,0.0000,0,0.7729,0,0,0.0408,0.0000
259,mlpppo_small_2agents_propfood_oracle,20,1,64,0,1.0000,0.0000,0,0.7559,0,0,0.0071,0.0000
260,mlpppo_small_2agents_propfood_oracle,20,0,94,0,1.0000,0.0000,0,0.8119,0,0,0.0311,0.0000
261,mlpppo_small_2agents_propfood_oracle,20,0,99,0,1.0000,0.0000,0,0.7873,0,0,0.0736,0.0000
262,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5972,0,0,0.0984,0.0000
263,mlpppo_small_2agents_propfood_oracle,20,0,28,0,1.0000,0.0000,0,0.7672,0,0,0.0000,0.0000
264,mlpppo_small_2agents_propfood_oracle,20,0,20,0,1.0000,0.0000,0,0.6859,0,0,0.1348,0.0000
265,mlpppo_small_2agents_propfood_oracle,20,0,68,0,1.0000,0.0000,0,0.7045,0,0,0.1433,0.0000
266,mlpppo_small_2agents_propfood_oracle,20,1,84,0,1.0000,0.0000,0,0.7414,0,0,0.0741,0.0000
267,mlpppo_small_2agents_propfood_oracle,20,0,0,0,1.0000,0.0000,0,0.5315,0,0,0.0961,0.0000
268,mlpppo_small_2agents_propfood_oracle,20,0,17,0,1.0000,0.0000,0,0.6077,0,0,0.0499,0.0000
269,mlpppo_small_2agents_propfood_oracle,20,0,26,0,1.0000,0.0000,0,0.7001,0,0,0.0490,0.0000
270,mlpppo_small_2agents_propfood_oracle,20,0,2,0,1.0000,0.0000,0,0.5840,0,0,0.0563,0.0000
271,mlpppo_small_2agents_propfood_oracle,20,1,22,0,1.0000,0.0000,0,0.6276,0,0,0.0119,0.0000
272,mlpppo_small_2agents_propfood_oracle,20,1,60,0,1.0000,0.0000,0,0.7219,0,0,0.0360,0.0000
273,mlpppo_small_2agents_propfood_oracle,20,0,52,0,1.0000,0.0000,0,0.7846,0,0,0.0181,0.0000
274,mlpppo_small_2agents_propfood_oracle,20,0,5,0,1.0000,0.0000,0,0.5013,0,0,0.1175,0.0000
275,mlpppo_small_2agents_propfood_oracle,20,0,65,0,1.0000,0.0000,0,0.6691,0,0,0.0431,0.0000
276,mlpppo_small_2agents_propfood_oracle,20,0,120,0,1.0000,0.0000,0,0.8193,0,0,0.0511,0.0000
277,mlpppo_small_2agents_propfood_oracle,20,0,62,0,1.0000,0.0000,0,0.8069,0,0,0.0560,0.0000
278,mlpppo_small_2agents_propfood_oracle,20,1,50,0,1.0000,0.0000,0,0.6240,0,0,0.0128,0.0000
279,mlpppo_small_2agents_propfood_oracle,20,1,38,0,1.0000,0.0000,0,0.6678,0,0,0.0141,0.0000
280,mlpppo_small_2agents_propfood_oracle,20,0,104,0,1.0000,0.0000,0,0.7794,0,0,0.0011,0.0000
281,mlpppo_small_2agents_propfood_oracle,20,0,36,0,1.0000,0.0000,0,0.6688,0,0,0.1761,0.0000
