run,config_name,agent_id,steps,termination_reason,foods_collected,total_reward,success,satiety_remaining,foods_available
45,mlpppo_small_2agents_propfood_oracle,agent_1,136,completed_all_food,10,26.3100,True,199.00,10
46,mlpppo_small_2agents_propfood_oracle,agent_0,166,completed_all_food,10,30.0200,True,199.00,10
46,mlpppo_small_2agents_propfood_oracle,agent_1,165,completed_all_food,10,35.1650,True,199.00,10
47,mlpppo_small_2agents_propfood_oracle,agent_0,163,completed_all_food,10,28.5150,True,199.00,10
47,mlpppo_small_2agents_propfood_oracle,agent_1,137,completed_all_food,10,23.8250,True,199.00,10
48,mlpppo_small_2agents_propfood_oracle,agent_0,178,completed_all_food,10,35.9400,True,199.00,10
48,mlpppo_small_2agents_propfood_oracle,agent_1,121,completed_all_food,10,35.9050,True,199.00,10
49,mlpppo_small_2agents_propfood_oracle,agent_0,146,completed_all_food,10,31.1800,True,199.00,10
49,mlpppo_small_2agents_propfood_oracle,agent_1,147,completed_all_food,10,38.6950,True,199.00,10
50,mlpppo_small_2agents_propfood_oracle,agent_0,174,completed_all_food,10,27.5000,True,199.00,10
50,mlpppo_small_2agents_propfood_oracle,agent_1,115,completed_all_food,10,21.9150,True,199.00,10
51,mlpppo_small_2agents_propfood_oracle,agent_0,223,completed_all_food,10,28.0950,True,199.00,10
51,mlpppo_small_2agents_propfood_oracle,agent_1,140,completed_all_food,10,30.8100,True,199.00,10
52,mlpppo_small_2agents_propfood_oracle,agent_0,165,completed_all_food,10,34.1650,True,199.00,10
52,mlpppo_small_2agents_propfood_oracle,agent_1,186,completed_all_food,10,38.9200,True,199.00,10
53,mlpppo_small_2agents_propfood_oracle,agent_0,202,completed_all_food,10,29.9000,True,199.00,10
53,mlpppo_small_2agents_propfood_oracle,agent_1,135,completed_all_food,10,37.7950,True,199.00,10
54,mlpppo_small_2agents_propfood_oracle,agent_0,172,completed_all_food,10,34.5900,True,199.00,10
54,mlpppo_small_2agents_propfood_oracle,agent_1,159,completed_all_food,10,28.1150,True,199.00,10
55,mlpppo_small_2agents_propfood_oracle,agent_0,182,completed_all_food,10,25.1200,True,199.00,10
55,mlpppo_small_2agents_propfood_oracle,agent_1,121,completed_all_food,10,24.8050,True,199.00,10
56,mlpppo_small_2agents_propfood_oracle,agent_0,131,completed_all_food,10,33.8350,True,199.00,10
56,mlpppo_small_2agents_propfood_oracle,agent_1,152,completed_all_food,10,31.0900,True,199.00,10
57,mlpppo_small_2agents_propfood_oracle,agent_0,141,completed_all_food,10,32.7850,True,199.00,10
57,mlpppo_small_2agents_propfood_oracle,agent_1,137,completed_all_food,10,29.7850,True,199.00,10
58,mlpppo_small_2agents_propfood_oracle,agent_0,146,completed_all_food,10,29.2200,True,199.00,10
58,mlpppo_small_2agents_propfood_oracle,agent_1,101,completed_all_food,10,22.8450,True,199.00,10
59,mlpppo_small_2agents_propfood_oracle,agent_0,173,completed_all_food,10,35.1650,True,199.00,10
59,mlpppo_small_2agents_propfood_oracle,agent_1,123,completed_all_food,10,30.3150,True,199.00,10
60,mlpppo_small_2agents_propfood_oracle,agent_0,151,completed_all_food,10,38.1550,True,199.00,10
60,mlpppo_small_2agents_propfood_oracle,agent_1,132,completed_all_food,10,28.8500,True,199.00,10
61,mlpppo_small_2agents_propfood_oracle,agent_0,148,completed_all_food,10,35.6300,True,199.00,10
61,mlpppo_small_2agents_propfood_oracle,agent_1,140,completed_all_food,10,25.7700,True,199.00,10
62,mlpppo_small_2agents_propfood_oracle,agent_0,163,completed_all_food,10,35.4750,True,199.00,10
62,mlpppo_small_2agents_propfood_oracle,agent_1,161,completed_all_food,10,36.6850,True,199.00,10
63,mlpppo_small_2agents_propfood_oracle,agent_0,154,completed_all_food,10,23.7000,True,199.00,10
63,mlpppo_small_2agents_propfood_oracle,agent_1,108,completed_all_food,10,22.3700,True,199.00,10
64,mlpppo_small_2agents_propfood_oracle,agent_0,283,completed_all_food,10,32.1150,True,199.00,10
64,mlpppo_small_2agents_propfood_oracle,agent_1,104,completed_all_food,10,27.9700,True,199.00,10
65,mlpppo_small_2agents_propfood_oracle,agent_0,185,completed_all_food,10,33.3050,True,199.00,10
65,mlpppo_small_2agents_propfood_oracle,agent_1,122,completed_all_food,10,31.3600,True,199.00,10
66,mlpppo_small_2agents_propfood_oracle,agent_0,140,completed_all_food,10,25.3100,True,199.00,10
66,mlpppo_small_2agents_propfood_oracle,agent_1,91,completed_all_food,10,21.0550,True,199.00,10
67,mlpppo_small_2agents_propfood_oracle,agent_0,203,completed_all_food,10,31.0950,True,199.00,10
67,mlpppo_small_2agents_propfood_oracle,agent_1,119,completed_all_food,10,26.3350,True,199.00,10
68,mlpppo_small_2agents_propfood_oracle,agent_0,159,completed_all_food,10,31.6750,True,199.00,10
68,mlpppo_small_2agents_propfood_oracle,agent_1,142,completed_all_food,10,38.7400,True,199.00,10
69,mlpppo_small_2agents_propfood_oracle,agent_0,129,completed_all_food,10,29.8250,True,199.00,10
69,mlpppo_small_2agents_propfood_oracle,agent_1,168,completed_all_food,10,42.1700,True,199.00,10
70,mlpppo_small_2agents_propfood_oracle,agent_0,154,completed_all_food,10,32.2200,True,199.00,10
70,mlpppo_small_2agents_propfood_oracle,agent_1,87,completed_all_food,10,20.0750,True,199.00,10
71,mlpppo_small_2agents_propfood_oracle,agent_0,115,completed_all_food,10,25.9350,True,199.00,10
71,mlpppo_small_2agents_propfood_oracle,agent_1,101,completed_all_food,10,26.9650,True,199.00,10
72,mlpppo_small_2agents_propfood_oracle,agent_0,135,completed_all_food,10,29.1350,True,199.00,10
72,mlpppo_small_2agents_propfood_oracle,agent_1,151,completed_all_food,10,40.1750,True,199.00,10
73,mlpppo_small_2agents_propfood_oracle,agent_0,209,completed_all_food,10,49.4650,True,199.00,10
73,mlpppo_small_2agents_propfood_oracle,agent_1,122,completed_all_food,10,32.8800,True,199.00,10
74,mlpppo_small_2agents_propfood_oracle,agent_0,145,completed_all_food,10,29.7850,True,199.00,10
74,mlpppo_small_2agents_propfood_oracle,agent_1,133,completed_all_food,10,26.3050,True,199.00,10
75,mlpppo_small_2agents_propfood_oracle,agent_0,138,completed_all_food,10,31.5400,True,199.00,10
75,mlpppo_small_2agents_propfood_oracle,agent_1,96,completed_all_food,10,21.5300,True,199.00,10
76,mlpppo_small_2agents_propfood_oracle,agent_0,143,completed_all_food,10,31.2950,True,199.00,10
76,mlpppo_small_2agents_propfood_oracle,agent_1,117,completed_all_food,10,27.4050,True,199.00,10
77,mlpppo_small_2agents_propfood_oracle,agent_0,132,completed_all_food,10,23.3100,True,199.00,10
77,mlpppo_small_2agents_propfood_oracle,agent_1,186,completed_all_food,10,34.3400,True,199.00,10
78,mlpppo_small_2agents_propfood_oracle,agent_0,85,completed_all_food,10,15.9650,True,199.00,10
78,mlpppo_small_2agents_propfood_oracle,agent_1,179,completed_all_food,10,32.3350,True,199.00,10
79,mlpppo_small_2agents_propfood_oracle,agent_0,155,completed_all_food,10,30.6950,True,199.00,10
79,mlpppo_small_2agents_propfood_oracle,agent_1,81,completed_all_food,10,21.1050,True,199.00,10
80,mlpppo_small_2agents_propfood_oracle,agent_0,152,completed_all_food,10,29.7300,True,199.00,10
80,mlpppo_small_2agents_propfood_oracle,agent_1,166,completed_all_food,10,29.6800,True,199.00,10
81,mlpppo_small_2agents_propfood_oracle,agent_0,147,completed_all_food,10,24.7550,True,199.00,10
81,mlpppo_small_2agents_propfood_oracle,agent_1,152,completed_all_food,10,38.1700,True,199.00,10
82,mlpppo_small_2agents_propfood_oracle,agent_0,105,completed_all_food,10,22.4850,True,199.00,10
82,mlpppo_small_2agents_propfood_oracle,agent_1,176,completed_all_food,10,23.4300,True,199.00,10
83,mlpppo_small_2agents_propfood_oracle,agent_0,110,completed_all_food,10,24.9000,True,199.00,10
