run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
1221,143,42.63500000000008,42.63500000000008,143,completed_all_food,True,10,10,200.0,0.623798036758563,0,0,False,nan
1222,127,38.74500000000007,38.74500000000007,127,completed_all_food,True,10,10,200.0,0.6784789848953936,0,0,False,nan
1223,161,50.075000000000095,50.075000000000095,161,completed_all_food,True,10,10,200.0,0.7037075281040799,0,0,False,nan
1224,132,30.450000000000085,30.450000000000085,132,completed_all_food,True,10,10,200.0,0.5259560666371812,0,0,False,nan
1225,129,36.065000000000055,36.065000000000055,129,completed_all_food,True,10,10,200.0,0.6124700230969581,0,0,False,nan
1226,146,38.9000000000001,38.9000000000001,146,completed_all_food,True,10,10,200.0,0.6642673621172607,0,0,False,nan
1227,107,35.275000000000105,35.275000000000105,107,completed_all_food,True,10,10,200.0,0.6809536297036297,0,0,False,nan
1228,120,31.560000000000066,31.560000000000066,120,completed_all_food,True,10,10,200.0,0.5916161616161617,0,0,False,nan
1229,138,38.03000000000011,38.03000000000011,138,completed_all_food,True,10,10,200.0,0.6197888464192812,0,0,False,nan
1230,166,47.150000000000055,47.150000000000055,166,completed_all_food,True,10,10,200.0,0.6486035163666742,0,0,False,nan
1231,119,45.1550000000001,45.1550000000001,119,completed_all_food,True,10,10,200.0,0.834556277056277,0,0,False,nan
1232,141,41.79500000000009,41.79500000000009,141,completed_all_food,True,10,10,200.0,0.6829991645781119,0,0,False,nan
1233,129,33.405000000000044,33.405000000000044,129,completed_all_food,True,10,10,200.0,0.5529644624381467,0,0,False,nan
1234,186,59.450000000000124,59.450000000000124,186,completed_all_food,True,10,10,200.0,0.6088172448466567,0,0,False,nan
1235,149,46.435000000000095,46.435000000000095,149,completed_all_food,True,10,10,200.0,0.7068295739348371,0,0,False,nan
1236,147,46.64500000000009,46.64500000000009,147,completed_all_food,True,10,10,200.0,0.7282832080200501,0,0,False,nan
1237,132,44.58000000000013,44.58000000000013,132,completed_all_food,True,10,10,200.0,0.7747311827956989,0,0,False,nan
1238,174,55.67000000000012,55.67000000000012,174,completed_all_food,True,10,10,200.0,0.7097246251079203,0,0,False,nan
1239,107,33.105000000000075,33.105000000000075,107,completed_all_food,True,10,10,200.0,0.7152939166097061,0,0,False,nan
1240,168,35.87000000000006,35.87000000000006,168,completed_all_food,True,10,10,200.0,0.4603971453682047,0,0,False,nan
1241,148,40.65000000000013,40.65000000000013,148,completed_all_food,True,10,10,200.0,0.5855487203664953,0,0,False,nan
1242,223,50.66500000000017,50.66500000000017,223,completed_all_food,True,10,10,200.0,0.5826845189845269,0,0,False,nan
1243,115,30.005000000000088,30.005000000000088,115,completed_all_food,True,10,10,200.0,0.5949637681159421,0,0,False,nan
1244,137,32.18500000000011,32.18500000000011,137,completed_all_food,True,10,10,200.0,0.5339285714285714,0,0,False,nan
1245,125,35.605000000000075,35.605000000000075,125,completed_all_food,True,10,10,200.0,0.6204411764705882,0,0,False,nan
1246,136,41.19000000000006,41.19000000000006,136,completed_all_food,True,10,10,200.0,0.6580578898225957,0,0,False,nan
1247,172,46.770000000000124,46.770000000000124,172,completed_all_food,True,10,10,200.0,0.6322577422577422,0,0,False,nan
1248,143,43.54500000000009,43.54500000000009,143,completed_all_food,True,10,10,200.0,0.6854027964372792,0,0,False,nan
1249,120,39.960000000000086,39.960000000000086,120,completed_all_food,True,10,10,200.0,0.8238786213786213,0,0,False,nan
1250,170,42.99000000000005,42.99000000000005,170,completed_all_food,True,10,10,200.0,0.573969091253574,0,0,False,nan
1251,152,38.200000000000095,38.200000000000095,152,completed_all_food,True,10,10,200.0,0.637961791831357,0,0,False,nan
1252,260,51.10999999999999,51.10999999999999,260,completed_all_food,True,10,10,200.0,0.4421088107847858,0,0,False,nan
1253,196,45.75000000000011,45.75000000000011,196,completed_all_food,True,10,10,200.0,0.5079120003350058,0,0,False,nan
1254,191,44.02500000000008,44.02500000000008,191,completed_all_food,True,10,10,200.0,0.49858324771915036,0,0,False,nan
1255,124,25.710000000000047,25.710000000000047,124,completed_all_food,True,10,10,200.0,0.5264529914529914,0,0,False,nan
1256,149,28.69500000000009,28.69500000000009,149,completed_all_food,True,10,10,200.0,0.5034148790132563,0,0,False,nan
1257,114,30.450000000000095,30.450000000000095,114,completed_all_food,True,10,10,200.0,0.6115746753246754,0,0,False,nan
1258,171,43.27500000000011,43.27500000000011,171,completed_all_food,True,10,10,200.0,0.5750813492063492,0,0,False,nan
1259,160,43.15000000000008,43.15000000000008,160,completed_all_food,True,10,10,200.0,0.6174444444444445,0,0,False,nan
1260,127,41.62500000000009,41.62500000000009,127,completed_all_food,True,10,10,200.0,0.7346740514387573,0,0,False,nan
1261,127,35.6050000000001,35.6050000000001,127,completed_all_food,True,10,10,200.0,0.6718055555555555,0,0,False,nan
1262,147,38.725000000000065,38.725000000000065,147,completed_all_food,True,10,10,200.0,0.6295396825396826,0,0,False,nan
1263,154,39.290000000000084,39.290000000000084,154,completed_all_food,True,10,10,200.0,0.5788896377115171,0,0,False,nan
1264,148,44.70000000000009,44.70000000000009,148,completed_all_food,True,10,10,200.0,0.6324520577461754,0,0,False,nan
1265,157,50.16500000000009,50.16500000000009,157,completed_all_food,True,10,10,200.0,0.6828902714932126,0,0,False,nan
1266,133,28.785000000000082,28.785000000000082,133,completed_all_food,True,10,10,200.0,0.5442224475997295,0,0,False,nan
1267,177,44.755000000000045,44.755000000000045,177,completed_all_food,True,10,10,200.0,0.5927437989937989,0,0,False,nan
1268,154,40.6900000000001,40.6900000000001,154,completed_all_food,True,10,10,200.0,0.5436838520956168,0,0,False,nan
1269,190,52.43000000000013,52.43000000000013,190,completed_all_food,True,10,10,200.0,0.5440669142631049,0,0,False,nan
1270,134,40.71000000000009,40.71000000000009,134,completed_all_food,True,10,10,200.0,0.6270476190476191,0,0,False,nan
1271,163,45.46500000000013,45.46500000000013,163,completed_all_food,True,10,10,200.0,0.568875230865596,0,0,False,nan
1272,149,39.875000000000085,39.875000000000085,149,completed_all_food,True,10,10,200.0,0.6115084324523684,0,0,False,nan
1273,171,50.465000000000074,50.465000000000074,171,completed_all_food,True,10,10,200.0,0.6387948717948718,0,0,False,nan
1274,145,35.21500000000006,35.21500000000006,145,completed_all_food,True,10,10,200.0,0.6138867463581422,0,0,False,nan
1275,119,30.605000000000086,30.605000000000086,119,completed_all_food,True,10,10,200.0,0.6084459459459459,0,0,False,nan
