run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
953,50,2,1074,0,1.0000,0.0000,0,0.7955,0,0,0.0516,0.0000
954,50,8,862,0,1.0000,0.0000,0,0.7921,0,0,0.1147,0.0000
955,47,4,1090,0,0.8000,0.0511,0,0.8145,0,0,0.0494,0.0000
956,48,4,955,0,0.8000,0.0333,0,0.8019,0,0,0.0962,0.0000
957,50,3,845,0,1.0000,0.0000,0,0.8227,0,0,0.0789,0.0000
958,46,3,910,0,0.8000,0.0696,0,0.8269,0,0,0.1252,0.0000
959,50,9,618,0,1.0000,0.0000,0,0.7697,0,0,0.0727,0.0000
960,50,4,955,0,1.0000,0.0000,0,0.8520,0,0,0.0657,0.0000
961,47,6,1210,0,0.8000,0.0511,0,0.8362,0,0,0.0358,0.0000
962,48,3,1001,0,0.8000,0.0333,0,0.8333,0,0,0.0701,0.0000
963,49,4,974,0,0.8000,0.0163,0,0.8330,0,0,0.0634,0.0000
964,50,6,1055,0,1.0000,0.0000,0,0.8152,0,0,0.1178,0.0000
965,46,4,993,0,0.6000,0.0522,0,0.8081,0,0,0.0574,0.0000
966,49,5,1064,0,0.8000,0.0163,0,0.8470,0,0,0.0872,0.0000
967,47,11,1143,0,0.6000,0.0426,0,0.8318,0,0,0.0561,0.0000
968,50,2,769,0,1.0000,0.0000,0,0.8120,0,0,0.0769,0.0000
969,44,5,1059,0,0.6000,0.1000,0,0.8763,0,0,0.0798,0.0000
970,49,10,1091,0,0.8000,0.0163,0,0.8247,0,0,0.1046,0.0000
971,50,9,884,0,1.0000,0.0000,0,0.8050,0,0,0.0551,0.0000
972,50,2,925,0,1.0000,0.0000,0,0.8199,0,0,0.0744,0.0000
973,45,9,1235,0,0.6000,0.0800,0,0.8684,0,0,0.0634,0.0000
974,50,3,916,0,1.0000,0.0000,0,0.7777,0,0,0.1245,0.0000
975,47,9,1256,0,0.8000,0.0511,0,0.8716,0,0,0.0657,0.0000
976,50,6,776,0,1.0000,0.0000,0,0.8176,0,0,0.1198,0.0000
977,49,6,1111,0,0.8000,0.0163,0,0.8205,0,0,0.0502,0.0000
978,49,8,968,0,0.8000,0.0163,0,0.8038,0,0,0.0468,0.0000
979,50,5,819,0,1.0000,0.0000,0,0.8006,0,0,0.1122,0.0000
980,44,8,1005,0,0.6000,0.1000,0,0.8135,0,0,0.0461,0.0000
981,50,3,933,0,1.0000,0.0000,0,0.8060,0,0,0.0389,0.0000
982,49,10,1118,0,0.8000,0.0163,0,0.8628,0,0,0.0550,0.0000
983,50,8,912,0,1.0000,0.0000,0,0.7892,0,0,0.0800,0.0000
984,50,5,991,0,1.0000,0.0000,0,0.8244,0,0,0.0953,0.0000
985,47,6,1140,0,0.6000,0.0426,0,0.8648,0,0,0.1002,0.0000
986,50,9,915,0,1.0000,0.0000,0,0.8638,0,0,0.1039,0.0000
987,50,7,939,0,1.0000,0.0000,0,0.8225,0,0,0.0701,0.0000
988,50,3,757,0,1.0000,0.0000,0,0.7890,0,0,0.0537,0.0000
989,49,6,981,0,0.8000,0.0163,0,0.8140,0,0,0.0272,0.0000
990,47,9,1193,0,0.8000,0.0511,0,0.8565,0,0,0.1440,0.0000
991,46,8,1094,0,0.6000,0.0609,0,0.8436,0,0,0.0793,0.0000
992,50,2,1036,0,1.0000,0.0000,0,0.8047,0,0,0.0722,0.0000
993,50,5,901,0,1.0000,0.0000,0,0.7890,0,0,0.1101,0.0000
994,47,5,1091,0,0.8000,0.0511,0,0.8367,0,0,0.0507,0.0000
995,44,9,1175,0,0.6000,0.0909,0,0.8349,0,0,0.0637,0.0000
996,50,7,959,0,1.0000,0.0000,0,0.8259,0,0,0.0335,0.0000
997,50,2,901,0,1.0000,0.0000,0,0.8129,0,0,0.0848,0.0000
998,50,3,982,0,1.0000,0.0000,0,0.8384,0,0,0.0758,0.0000
999,47,9,1158,0,0.6000,0.0426,0,0.8520,0,0,0.0751,0.0000
1000,50,4,834,0,1.0000,0.0000,0,0.8195,0,0,0.0912,0.0000
1001,50,5,848,0,1.0000,0.0000,0,0.8103,0,0,0.0509,0.0000
1002,46,3,988,0,0.6000,0.0609,0,0.8513,0,0,0.0524,0.0000
1003,50,3,869,0,1.0000,0.0000,0,0.8587,0,0,0.0586,0.0000
1004,47,10,1188,0,0.8000,0.0511,0,0.8689,0,0,0.1027,0.0000
1005,49,3,1028,0,0.8000,0.0163,0,0.8761,0,0,0.1354,0.0000
1006,50,8,941,0,1.0000,0.0000,0,0.8476,0,0,0.0761,0.0000
1007,50,7,906,0,1.0000,0.0000,0,0.8303,0,0,0.0803,0.0000
1008,49,7,1071,0,0.8000,0.0163,0,0.8625,0,0,0.1194,0.0000
1009,50,2,916,0,1.0000,0.0000,0,0.7630,0,0,0.0760,0.0000
1010,49,7,1038,0,0.8000,0.0163,0,0.8367,0,0,0.0840,0.0000
1011,46,6,1190,0,0.6000,0.0609,0,0.8510,0,0,0.1108,0.0000
1012,47,4,985,0,0.8000,0.0511,0,0.8050,0,0,0.0906,0.0000
1013,50,6,784,0,1.0000,0.0000,0,0.8064,0,0,0.0627,0.0000
1014,50,4,665,0,1.0000,0.0000,0,0.7499,0,0,0.0714,0.0000
1015,50,4,968,0,1.0000,0.0000,0,0.7957,0,0,0.1075,0.0000
1016,50,3,816,0,1.0000,0.0000,0,0.7554,0,0,0.1446,0.0000
1017,50,3,996,0,1.0000,0.0000,0,0.7938,0,0,0.0719,0.0000
1018,50,0,714,0,1.0000,0.0000,0,0.7744,0,0,0.0670,0.0000
1019,49,6,998,0,0.8000,0.0163,0,0.8271,0,0,0.0774,0.0000
1020,50,7,1073,0,1.0000,0.0000,0,0.8441,0,0,0.0523,0.0000
1021,50,1,916,0,1.0000,0.0000,0,0.8410,0,0,0.1103,0.0000
1022,50,4,822,0,1.0000,0.0000,0,0.8081,0,0,0.0794,0.0000
1023,50,2,827,0,1.0000,0.0000,0,0.7652,0,0,0.0825,0.0000
1024,45,6,1183,0,0.8000,0.0889,0,0.8258,0,0,0.0377,0.0000
1025,43,2,1105,0,0.6000,0.1209,0,0.8242,0,0,0.1068,0.0000
1026,47,5,1009,0,0.8000,0.0511,0,0.7968,0,0,0.0600,0.0000
1027,45,9,1168,0,0.4000,0.0622,0,0.8660,0,0,0.1129,0.0000
1028,50,1,840,0,1.0000,0.0000,0,0.7298,0,0,0.0365,0.0000
1029,50,4,986,0,1.0000,0.0000,0,0.8290,0,0,0.0657,0.0000
1030,50,4,830,0,1.0000,0.0000,0,0.8302,0,0,0.1015,0.0000
1031,47,4,1134,0,0.6000,0.0426,0,0.8446,0,0,0.0542,0.0000
1032,50,8,825,0,1.0000,0.0000,0,0.7711,0,0,0.1331,0.0000
1033,48,5,1066,0,0.8000,0.0333,0,0.8168,0,0,0.0823,0.0000
1034,50,5,841,0,1.0000,0.0000,0,0.8048,0,0,0.0620,0.0000
1035,50,5,875,0,1.0000,0.0000,0,0.7818,0,0,0.0535,0.0000
1036,47,4,1134,0,0.8000,0.0511,0,0.8327,0,0,0.0938,0.0000
1037,50,3,995,0,1.0000,0.0000,0,0.7999,0,0,0.1239,0.0000
1038,50,2,969,0,1.0000,0.0000,0,0.8011,0,0,0.0741,0.0000
1039,50,5,892,0,1.0000,0.0000,0,0.8014,0,0,0.0779,0.0000
1040,50,4,893,0,1.0000,0.0000,0,0.8247,0,0,0.0502,0.0000
1041,50,3,725,0,1.0000,0.0000,0,0.7315,0,0,0.0413,0.0000
1042,50,2,1039,0,1.0000,0.0000,0,0.7897,0,0,0.0863,0.0000
1043,48,3,975,0,0.8000,0.0333,0,0.8079,0,0,0.0381,0.0000
1044,50,3,805,0,1.0000,0.0000,0,0.7744,0,0,0.1142,0.0000
1045,47,4,1024,0,0.8000,0.0511,0,0.8135,0,0,0.0780,0.0000
1046,50,4,846,0,1.0000,0.0000,0,0.8029,0,0,0.0878,0.0000
1047,50,2,974,0,1.0000,0.0000,0,0.8289,0,0,0.0723,0.0000
1048,48,7,1119,0,0.6000,0.0250,0,0.8446,0,0,0.1036,0.0000
1049,50,5,853,0,1.0000,0.0000,0,0.7680,0,0,0.1052,0.0000
1050,49,1,777,0,0.8000,0.0163,0,0.7667,0,0,0.1014,0.0000
1051,48,3,1194,0,0.8000,0.0333,0,0.8578,0,0,0.0961,0.0000
1052,50,6,811,0,1.0000,0.0000,0,0.8114,0,0,0.0840,0.0000
1053,47,5,1079,0,0.8000,0.0511,0,0.8439,0,0,0.0781,0.0000
1054,50,9,849,0,1.0000,0.0000,0,0.8021,0,0,0.0947,0.0000
1055,49,5,755,0,0.8000,0.0163,0,0.8139,0,0,0.0846,0.0000
1056,46,3,1087,0,0.6000,0.0609,0,0.8592,0,0,0.0343,0.0000
1057,44,1,1065,0,0.4000,0.0727,0,0.7942,0,0,0.0577,0.0000
1058,47,2,977,0,0.8000,0.0511,0,0.7957,0,0,0.1151,0.0000
1059,48,5,1032,0,0.6000,0.0250,0,0.7915,0,0,0.0486,0.0000
1060,49,4,1003,0,0.8000,0.0163,0,0.7920,0,0,0.0454,0.0000
1061,47,3,1181,0,0.6000,0.0426,0,0.8647,0,0,0.0412,0.0000
1062,49,4,689,0,0.8000,0.0163,0,0.7270,0,0,0.1353,0.0000
1063,46,5,973,0,0.8000,0.0696,0,0.8240,0,0,0.0481,0.0000
1064,46,9,1059,0,0.8000,0.0696,0,0.8654,0,0,0.1190,0.0000
1065,50,6,615,0,1.0000,0.0000,0,0.7563,0,0,0.0957,0.0000
1066,50,4,776,0,1.0000,0.0000,0,0.7884,0,0,0.0738,0.0000
1067,48,3,948,0,0.8000,0.0333,0,0.8215,0,0,0.0875,0.0000
1068,50,4,972,0,1.0000,0.0000,0,0.8199,0,0,0.0501,0.0000
1069,50,4,906,0,1.0000,0.0000,0,0.8266,0,0,0.1670,0.0000
1070,47,5,1139,0,0.8000,0.0511,0,0.8515,0,0,0.1396,0.0000
1071,50,6,1041,0,1.0000,0.0000,0,0.8284,0,0,0.0783,0.0000
1072,43,4,1090,0,0.6000,0.1023,0,0.8400,0,0,0.1255,0.0000
1073,46,9,1288,0,0.6000,0.0609,0,0.8626,0,0,0.0534,0.0000
1074,50,7,1158,0,1.0000,0.0000,0,0.8500,0,0,0.1127,0.0000
1075,43,6,1194,0,0.6000,0.1116,0,0.8833,0,0,0.0576,0.0000
1076,49,5,1017,0,0.8000,0.0163,0,0.7961,0,0,0.0718,0.0000
1077,50,5,774,0,1.0000,0.0000,0,0.8457,0,0,0.0586,0.0000
1078,50,2,824,0,1.0000,0.0000,0,0.8278,0,0,0.0896,0.0000
1079,43,5,1105,0,0.6000,0.1023,0,0.8583,0,0,0.0919,0.0000
1080,47,6,998,0,0.8000,0.0511,0,0.7889,0,0,0.0668,0.0000
1081,50,3,998,0,1.0000,0.0000,0,0.7981,0,0,0.1009,0.0000
1082,40,9,1322,0,0.6000,0.1600,0,0.8781,0,0,0.0485,0.0000
1083,50,6,1132,0,1.0000,0.0000,0,0.8303,0,0,0.0931,0.0000
1084,50,4,765,0,1.0000,0.0000,0,0.7047,0,0,0.1379,0.0000
1085,42,9,1130,0,0.6000,0.1429,0,0.8756,0,0,0.1411,0.0000
1086,50,3,930,0,1.0000,0.0000,0,0.8132,0,0,0.0467,0.0000
1087,50,3,874,0,1.0000,0.0000,0,0.8380,0,0,0.0930,0.0000
1088,50,8,888,0,1.0000,0.0000,0,0.8060,0,0,0.0964,0.0000
1089,47,6,967,0,0.6000,0.0426,0,0.8206,0,0,0.1287,0.0000
1090,50,2,799,0,1.0000,0.0000,0,0.8099,0,0,0.1115,0.0000
1091,50,2,597,0,1.0000,0.0000,0,0.8006,0,0,0.0845,0.0000
1092,50,5,933,0,1.0000,0.0000,0,0.8170,0,0,0.0437,0.0000
1093,50,5,825,0,1.0000,0.0000,0,0.8384,0,0,0.0798,0.0000
1094,50,3,713,0,1.0000,0.0000,0,0.7445,0,0,0.0986,0.0000
1095,50,7,836,0,1.0000,0.0000,0,0.8120,0,0,0.1089,0.0000
1096,50,7,766,0,1.0000,0.0000,0,0.7863,0,0,0.1322,0.0000
1097,50,5,1019,0,1.0000,0.0000,0,0.8163,0,0,0.0666,0.0000
1098,50,7,1116,0,1.0000,0.0000,0,0.8251,0,0,0.0503,0.0000
1099,50,5,955,0,1.0000,0.0000,0,0.8386,0,0,0.0826,0.0000
1100,50,9,1054,0,1.0000,0.0000,0,0.8568,0,0,0.0866,0.0000
1101,50,4,1232,0,1.0000,0.0000,0,0.8616,0,0,0.0641,0.0000
1102,49,10,1058,0,0.8000,0.0163,0,0.8739,0,0,0.0821,0.0000
1103,50,5,938,0,1.0000,0.0000,0,0.8611,0,0,0.1144,0.0000
1104,50,5,809,0,1.0000,0.0000,0,0.7682,0,0,0.0515,0.0000
1105,50,2,839,0,1.0000,0.0000,0,0.7809,0,0,0.1127,0.0000
1106,50,6,1020,0,1.0000,0.0000,0,0.8265,0,0,0.0884,0.0000
1107,50,4,988,0,1.0000,0.0000,0,0.8274,0,0,0.0479,0.0000
1108,50,7,908,0,1.0000,0.0000,0,0.7963,0,0,0.0192,0.0000
1109,50,7,1015,0,1.0000,0.0000,0,0.8389,0,0,0.0548,0.0000
1110,50,4,1103,0,1.0000,0.0000,0,0.8321,0,0,0.0847,0.0000
1111,50,2,852,0,1.0000,0.0000,0,0.7695,0,0,0.0550,0.0000
1112,46,6,1189,0,0.4000,0.0435,0,0.8682,0,0,0.0690,0.0000
1113,50,7,970,0,1.0000,0.0000,0,0.7535,0,0,0.0718,0.0000
1114,50,3,844,0,1.0000,0.0000,0,0.7912,0,0,0.1084,0.0000
1115,50,4,1008,0,1.0000,0.0000,0,0.8333,0,0,0.0631,0.0000
1116,50,2,820,0,1.0000,0.0000,0,0.8228,0,0,0.0641,0.0000
1117,48,4,1022,0,0.8000,0.0333,0,0.8517,0,0,0.0249,0.0000
1118,50,7,950,0,1.0000,0.0000,0,0.8239,0,0,0.0727,0.0000
1119,50,7,897,0,1.0000,0.0000,0,0.8246,0,0,0.0341,0.0000
1120,49,5,1033,0,0.8000,0.0163,0,0.8287,0,0,0.0610,0.0000
1121,50,6,859,0,1.0000,0.0000,0,0.8396,0,0,0.1336,0.0000
1122,48,4,1045,0,0.8000,0.0333,0,0.8399,0,0,0.0860,0.0000
1123,49,5,938,0,0.8000,0.0163,0,0.8308,0,0,0.0784,0.0000
1124,49,6,877,0,0.8000,0.0163,0,0.8181,0,0,0.0989,0.0000
1125,49,9,1060,0,0.8000,0.0163,0,0.8582,0,0,0.0956,0.0000
1126,49,6,1072,0,0.8000,0.0163,0,0.8521,0,0,0.0642,0.0000
1127,50,6,836,0,1.0000,0.0000,0,0.7773,0,0,0.0234,0.0000
1128,50,6,906,0,1.0000,0.0000,0,0.8255,0,0,0.0590,0.0000
1129,47,3,1095,0,0.8000,0.0511,0,0.8275,0,0,0.0601,0.0000
1130,50,3,1069,0,1.0000,0.0000,0,0.8412,0,0,0.0821,0.0000
1131,50,12,1185,0,1.0000,0.0000,0,0.8698,0,0,0.1217,0.0000
1132,50,8,931,0,1.0000,0.0000,0,0.8536,0,0,0.1275,0.0000
1133,50,9,1128,0,1.0000,0.0000,0,0.8620,0,0,0.0691,0.0000
1134,49,1,815,0,0.8000,0.0163,0,0.8452,0,0,0.1072,0.0000
1135,50,3,1052,0,1.0000,0.0000,0,0.8117,0,0,0.0742,0.0000
1136,50,4,1064,0,1.0000,0.0000,0,0.8436,0,0,0.0547,0.0000
1137,50,3,721,0,1.0000,0.0000,0,0.7846,0,0,0.1002,0.0000
1138,47,5,1041,0,0.6000,0.0426,0,0.8818,0,0,0.0873,0.0000
1139,50,6,1015,0,1.0000,0.0000,0,0.7970,0,0,0.1152,0.0000
1140,49,9,1098,0,0.8000,0.0163,0,0.8595,0,0,0.1004,0.0000
1141,44,6,1252,0,0.6000,0.0909,0,0.8756,0,0,0.1072,0.0000
1142,50,4,831,0,1.0000,0.0000,0,0.7714,0,0,0.1480,0.0000
1143,50,6,816,0,1.0000,0.0000,0,0.8173,0,0,0.1298,0.0000
1144,50,6,917,0,1.0000,0.0000,0,0.8122,0,0,0.0684,0.0000
1145,50,6,852,0,1.0000,0.0000,0,0.8215,0,0,0.0749,0.0000
1146,46,9,1116,0,0.8000,0.0696,0,0.8783,0,0,0.0576,0.0000
1147,49,3,942,0,0.8000,0.0163,0,0.8400,0,0,0.0698,0.0000
1148,50,2,849,0,1.0000,0.0000,0,0.7953,0,0,0.0985,0.0000
1149,40,4,1214,0,0.4000,0.1400,0,0.8690,0,0,0.0803,0.0000
1150,50,4,1015,0,1.0000,0.0000,0,0.8006,0,0,0.0924,0.0000
1151,48,6,1108,0,0.8000,0.0333,0,0.8212,0,0,0.0641,0.0000
1152,50,3,841,0,1.0000,0.0000,0,0.8089,0,0,0.0815,0.0000
1153,50,6,979,0,1.0000,0.0000,0,0.7724,0,0,0.0808,0.0000
1154,50,6,1006,0,1.0000,0.0000,0,0.8282,0,0,0.0461,0.0000
1155,50,2,555,0,1.0000,0.0000,0,0.7112,0,0,0.1333,0.0000
1156,50,1,841,0,1.0000,0.0000,0,0.8043,0,0,0.0638,0.0000
1157,46,3,1012,0,0.8000,0.0696,0,0.7829,0,0,0.0856,0.0000
1158,48,5,1186,0,0.6000,0.0250,0,0.8296,0,0,0.0889,0.0000
1159,50,13,1043,0,1.0000,0.0000,0,0.8423,0,0,0.0892,0.0000
1160,50,7,904,0,1.0000,0.0000,0,0.8684,0,0,0.0888,0.0000
1161,50,2,806,0,1.0000,0.0000,0,0.8304,0,0,0.0864,0.0000
1162,49,8,741,0,0.8000,0.0163,0,0.8380,0,0,0.0898,0.0000
1163,50,6,741,0,1.0000,0.0000,0,0.7437,0,0,0.0954,0.0000
1164,48,3,892,0,0.8000,0.0333,0,0.8317,0,0,0.0886,0.0000
1165,43,10,980,0,0.8000,0.1302,0,0.8149,0,0,0.1211,0.0000
1166,42,4,1186,0,0.8000,0.1524,0,0.8307,0,0,0.1495,0.0000
1167,47,2,966,0,0.8000,0.0511,0,0.8308,0,0,0.0427,0.0000
1168,48,5,1119,0,0.8000,0.0333,0,0.8423,0,0,0.0653,0.0000
1169,49,5,798,0,0.8000,0.0163,0,0.8043,0,0,0.1269,0.0000
1170,50,2,732,0,1.0000,0.0000,0,0.8242,0,0,0.0589,0.0000
1171,48,3,1044,0,0.8000,0.0333,0,0.8092,0,0,0.0666,0.0000
1172,50,4,1036,0,1.0000,0.0000,0,0.8333,0,0,0.0496,0.0000
1173,50,4,718,0,1.0000,0.0000,0,0.7437,0,0,0.0764,0.0000
1174,50,8,881,0,1.0000,0.0000,0,0.7991,0,0,0.0671,0.0000
1175,50,8,715,0,1.0000,0.0000,0,0.7324,0,0,0.1612,0.0000
1176,50,3,715,0,1.0000,0.0000,0,0.7331,0,0,0.0843,0.0000
1177,49,6,1024,0,0.8000,0.0163,0,0.8328,0,0,0.0918,0.0000
1178,49,5,1127,0,0.8000,0.0163,0,0.8159,0,0,0.1160,0.0000
1179,50,5,726,0,1.0000,0.0000,0,0.7557,0,0,0.1786,0.0000
1180,50,4,1007,0,1.0000,0.0000,0,0.8188,0,0,0.0517,0.0000
1181,50,10,803,0,1.0000,0.0000,0,0.7713,0,0,0.0997,0.0000
1182,44,2,828,0,0.8000,0.1091,0,0.8060,0,0,0.1213,0.0000
1183,50,10,1140,0,1.0000,0.0000,0,0.8372,0,0,0.0942,0.0000
1184,48,3,947,0,0.8000,0.0333,0,0.8525,0,0,0.0857,0.0000
1185,50,9,970,0,1.0000,0.0000,0,0.8620,0,0,0.0860,0.0000
1186,47,6,916,0,0.8000,0.0511,0,0.7875,0,0,0.0772,0.0000
1187,50,5,679,0,1.0000,0.0000,0,0.7635,0,0,0.0191,0.0000
1188,47,13,889,0,0.8000,0.0511,0,0.7713,0,0,0.0458,0.0000
1189,50,2,887,0,1.0000,0.0000,0,0.7673,0,0,0.0480,0.0000
1190,47,9,1105,0,0.8000,0.0511,0,0.8345,0,0,0.0890,0.0000
1191,50,5,842,0,1.0000,0.0000,0,0.8008,0,0,0.0947,0.0000
1192,49,4,1054,0,0.8000,0.0163,0,0.8356,0,0,0.0944,0.0000
1193,50,6,870,0,1.0000,0.0000,0,0.8088,0,0,0.0749,0.0000
1194,50,2,930,0,1.0000,0.0000,0,0.8072,0,0,0.0400,0.0000
1195,50,2,701,0,1.0000,0.0000,0,0.7121,0,0,0.0514,0.0000
1196,50,3,954,0,1.0000,0.0000,0,0.8232,0,0,0.0687,0.0000
1197,48,4,1161,0,0.8000,0.0333,0,0.7590,0,0,0.0604,0.0000
1198,41,4,1017,0,0.8000,0.1756,0,0.8366,0,0,0.2676,0.0000
1199,48,3,823,0,0.8000,0.0333,0,0.7869,0,0,0.0842,0.0000
1200,50,2,806,0,1.0000,0.0000,0,0.7728,0,0,0.0486,0.0000
1201,50,3,945,0,1.0000,0.0000,0,0.8060,0,0,0.0388,0.0000
1202,47,1,1041,0,0.8000,0.0511,0,0.7932,0,0,0.1129,0.0000
1203,46,4,1080,0,0.6000,0.0522,0,0.8283,0,0,0.0557,0.0000
1204,48,4,890,0,0.8000,0.0333,0,0.8155,0,0,0.0593,0.0000
1205,50,6,1121,0,1.0000,0.0000,0,0.7877,0,0,0.1015,0.0000
1206,45,3,930,0,0.8000,0.0889,0,0.8016,0,0,0.0706,0.0000
1207,48,7,1187,0,0.8000,0.0333,0,0.8150,0,0,0.1027,0.0000
1208,48,7,1316,0,0.6000,0.0250,0,0.8584,0,0,0.0678,0.0000
1209,50,6,926,0,1.0000,0.0000,0,0.7896,0,0,0.0398,0.0000
1210,50,12,1087,0,1.0000,0.0000,0,0.8343,0,0,0.1250,0.0000
1211,47,8,1057,0,0.6000,0.0426,0,0.8218,0,0,0.0705,0.0000
1212,50,5,726,0,1.0000,0.0000,0,0.7398,0,0,0.0503,0.0000
1213,46,6,1193,0,0.8000,0.0696,0,0.8743,0,0,0.1284,0.0000
1214,50,5,1087,0,1.0000,0.0000,0,0.8405,0,0,0.0997,0.0000
1215,50,9,1182,0,1.0000,0.0000,0,0.8275,0,0,0.0908,0.0000
1216,49,1,1070,0,0.8000,0.0163,0,0.8358,0,0,0.1048,0.0000
1217,49,6,1010,0,0.8000,0.0163,0,0.7840,0,0,0.0991,0.0000
1218,50,7,1012,0,1.0000,0.0000,0,0.8110,0,0,0.0977,0.0000
1219,45,5,891,0,0.8000,0.0889,0,0.8226,0,0,0.1060,0.0000
1220,46,0,1022,0,0.8000,0.0696,0,0.8196,0,0,0.1315,0.0000
1221,50,1,780,0,1.0000,0.0000,0,0.7803,0,0,0.0780,0.0000
1222,46,5,1170,0,0.8000,0.0696,0,0.8531,0,0,0.1026,0.0000
1223,45,4,693,0,0.8000,0.0889,0,0.7095,0,0,0.1317,0.0000
1224,44,10,951,0,0.8000,0.1091,0,0.8429,0,0,0.1595,0.0000
1225,46,4,1188,0,0.8000,0.0696,0,0.8805,0,0,0.1129,0.0000
1226,43,7,1356,0,0.2000,0.0651,0,0.8468,0,0,0.0330,0.0000
1227,49,6,1004,0,0.8000,0.0163,0,0.8730,0,0,0.0876,0.0000
1228,42,9,1095,0,0.4000,0.1238,0,0.8611,0,0,0.0741,0.0000
1229,44,5,741,0,0.8000,0.1091,0,0.8137,0,0,0.0839,0.0000
1230,43,4,950,0,0.8000,0.1302,0,0.8418,0,0,0.0639,0.0000
1231,43,3,1150,0,0.8000,0.1302,0,0.8515,0,0,0.0530,0.0000
1232,40,3,964,0,0.8000,0.2000,0,0.8361,0,0,0.0939,0.0000
1233,44,4,709,0,0.8000,0.1091,0,0.7206,0,0,0.0605,0.0000
1234,48,3,954,0,0.8000,0.0333,0,0.7839,0,0,0.0750,0.0000
1235,46,6,1098,0,0.8000,0.0696,0,0.8301,0,0,0.0811,0.0000
1236,43,4,810,0,0.8000,0.1302,0,0.8019,0,0,0.0459,0.0000
1237,44,2,597,0,0.8000,0.1091,0,0.7442,0,0,0.0990,0.0000
1238,46,6,987,0,0.8000,0.0696,0,0.8337,0,0,0.0810,0.0000
1239,45,6,993,0,0.8000,0.0889,0,0.8791,0,0,0.0773,0.0000
1240,44,12,1130,0,0.6000,0.1000,0,0.8690,0,0,0.0629,0.0000
1241,47,7,908,0,0.8000,0.0511,0,0.7997,0,0,0.0600,0.0000
1242,49,9,1081,0,0.8000,0.0163,0,0.8354,0,0,0.0575,0.0000
1243,43,4,1214,0,0.6000,0.1209,0,0.8475,0,0,0.0420,0.0000
1244,41,7,905,0,0.8000,0.1756,0,0.8254,0,0,0.2295,0.0000
1245,42,2,872,0,0.8000,0.1524,0,0.7944,0,0,0.0901,0.0000
1246,45,3,917,0,0.8000,0.0889,0,0.7712,0,0,0.1107,0.0000
1247,45,1,1095,0,0.8000,0.0889,0,0.8342,0,0,0.1216,0.0000
1248,42,5,1192,0,0.8000,0.1524,0,0.8733,0,0,0.0913,0.0000
1249,50,5,898,0,1.0000,0.0000,0,0.7756,0,0,0.1235,0.0000
1250,41,5,878,0,0.8000,0.1756,0,0.8206,0,0,0.2483,0.0000
1251,45,6,916,0,0.8000,0.0889,0,0.7867,0,0,0.0873,0.0000
1252,39,3,1268,0,0.4000,0.1641,0,0.8412,0,0,0.1476,0.0000
1253,42,2,786,0,0.8000,0.1524,0,0.8047,0,0,0.1783,0.0000
1254,43,3,725,0,0.6000,0.1023,0,0.7531,0,0,0.1101,0.0000
1255,45,4,917,0,0.6000,0.0711,0,0.8337,0,0,0.0878,0.0000
1256,49,5,1070,0,0.8000,0.0163,0,0.8291,0,0,0.1195,0.0000
1257,44,5,943,0,0.6000,0.0818,0,0.7939,0,0,0.0422,0.0000
1258,49,2,861,0,0.8000,0.0163,0,0.8050,0,0,0.1121,0.0000
1259,43,6,1121,0,0.6000,0.1023,0,0.8809,0,0,0.1690,0.0000
1260,45,5,1216,0,0.6000,0.0711,0,0.8344,0,0,0.1020,0.0000
1261,47,9,1156,0,0.6000,0.0426,0,0.8815,0,0,0.0451,0.0000
1262,50,6,967,0,1.0000,0.0000,0,0.8305,0,0,0.1008,0.0000
1263,50,10,996,0,1.0000,0.0000,0,0.7925,0,0,0.0455,0.0000
1264,44,7,1243,0,0.6000,0.0818,0,0.8606,0,0,0.1059,0.0000
1265,50,6,1022,0,1.0000,0.0000,0,0.8296,0,0,0.0865,0.0000
1266,44,8,1181,0,0.6000,0.0818,0,0.8587,0,0,0.0508,0.0000
1267,50,2,919,0,1.0000,0.0000,0,0.8525,0,0,0.0539,0.0000
1268,48,2,1019,0,0.6000,0.0250,0,0.8348,0,0,0.0747,0.0000
1269,50,9,1058,0,1.0000,0.0000,0,0.8294,0,0,0.0890,0.0000
1270,50,4,866,0,1.0000,0.0000,0,0.8047,0,0,0.1550,0.0000
1271,49,5,895,0,0.8000,0.0163,0,0.8464,0,0,0.0518,0.0000
1272,49,7,1039,0,0.8000,0.0163,0,0.8139,0,0,0.1170,0.0000
1273,50,5,871,0,1.0000,0.0000,0,0.8221,0,0,0.0512,0.0000
1274,50,8,1042,0,1.0000,0.0000,0,0.8640,0,0,0.0520,0.0000
1275,50,6,1094,0,1.0000,0.0000,0,0.8221,0,0,0.0874,0.0000
1276,46,1,1022,0,0.8000,0.0696,0,0.8185,0,0,0.0889,0.0000
1277,41,4,1037,0,0.8000,0.1756,0,0.8436,0,0,0.2188,0.0000
1278,48,4,919,0,0.8000,0.0333,0,0.7978,0,0,0.0526,0.0000
1279,50,5,975,0,1.0000,0.0000,0,0.8413,0,0,0.0381,0.0000
1280,43,9,1250,0,0.2000,0.0651,0,0.8580,0,0,0.0592,0.0000
