run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1999,47,4,1033,0,0.8000,0.0511,0,0.8585,0,0,0.0895,0.0000
2000,48,6,1185,0,0.8000,0.0333,0,0.8677,0,0,0.0764,0.0000
2001,50,5,902,0,1.0000,0.0000,0,0.7932,0,0,0.0543,0.0000
2002,50,4,902,0,1.0000,0.0000,0,0.8668,0,0,0.0901,0.0000
2003,50,6,914,0,1.0000,0.0000,0,0.8559,0,0,0.0825,0.0000
2004,44,13,1222,0,0.6000,0.1000,0,0.8655,0,0,0.0765,0.0000
2005,50,4,1072,0,1.0000,0.0000,0,0.8458,0,0,0.1322,0.0000
2006,50,6,825,0,1.0000,0.0000,0,0.8216,0,0,0.0773,0.0000
2007,48,5,1034,0,0.8000,0.0333,0,0.7796,0,0,0.0787,0.0000
2008,50,8,867,0,1.0000,0.0000,0,0.7739,0,0,0.0694,0.0000
2009,50,1,773,0,1.0000,0.0000,0,0.7517,0,0,0.0725,0.0000
2010,50,4,861,0,1.0000,0.0000,0,0.7841,0,0,0.0894,0.0000
2011,45,7,1333,0,0.6000,0.0711,0,0.8622,0,0,0.0693,0.0000
2012,50,4,845,0,1.0000,0.0000,0,0.8168,0,0,0.0627,0.0000
2013,50,9,964,0,1.0000,0.0000,0,0.8011,0,0,0.0769,0.0000
2014,50,3,1022,0,1.0000,0.0000,0,0.8351,0,0,0.0756,0.0000
2015,48,6,1040,0,0.8000,0.0333,0,0.8601,0,0,0.0667,0.0000
2016,50,8,933,0,1.0000,0.0000,0,0.8218,0,0,0.0919,0.0000
2017,50,6,828,0,1.0000,0.0000,0,0.8324,0,0,0.0628,0.0000
2018,48,7,859,0,0.8000,0.0333,0,0.8509,0,0,0.0724,0.0000
2019,50,6,859,0,1.0000,0.0000,0,0.7326,0,0,0.0791,0.0000
2020,46,4,1118,0,0.6000,0.0609,0,0.8104,0,0,0.0887,0.0000
2021,50,4,768,0,1.0000,0.0000,0,0.7752,0,0,0.1039,0.0000
2022,50,4,893,0,1.0000,0.0000,0,0.8010,0,0,0.0754,0.0000
2023,39,4,1359,0,0.4000,0.1641,0,0.8601,0,0,0.0402,0.0000
2024,46,8,1087,0,0.8000,0.0696,0,0.8258,0,0,0.0530,0.0000
2025,48,8,1206,0,0.6000,0.0250,0,0.8764,0,0,0.0863,0.0000
2026,49,4,945,0,0.8000,0.0163,0,0.7351,0,0,0.0628,0.0000
2027,44,9,1276,0,0.6000,0.1000,0,0.8642,0,0,0.0629,0.0000
2028,50,9,902,0,1.0000,0.0000,0,0.7841,0,0,0.1011,0.0000
2029,44,9,1415,0,0.2000,0.0455,0,0.8702,0,0,0.0781,0.0000
2030,46,8,1238,0,0.6000,0.0522,0,0.8852,0,0,0.0712,0.0000
