run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1485,49,2,1077,0,0.8000,0.0163,0,0.8295,0,0,0.0900,0.0000
1486,50,3,656,0,1.0000,0.0000,0,0.7904,0,0,0.1592,0.0000
1487,47,7,1100,0,0.6000,0.0426,0,0.8414,0,0,0.0739,0.0000
1488,50,1,581,0,1.0000,0.0000,0,0.7497,0,0,0.0659,0.0000
1489,48,3,986,0,0.8000,0.0333,0,0.8458,0,0,0.0601,0.0000
1490,43,1,1211,0,0.4000,0.0930,0,0.8565,0,0,0.1163,0.0000
1491,49,3,933,0,0.8000,0.0163,0,0.8128,0,0,0.0775,0.0000
1492,50,5,835,0,1.0000,0.0000,0,0.8042,0,0,0.0893,0.0000
1493,49,5,1066,0,0.8000,0.0163,0,0.8373,0,0,0.0927,0.0000
1494,49,5,1260,0,0.8000,0.0163,0,0.8878,0,0,0.0439,0.0000
1495,43,9,1258,0,0.6000,0.1116,0,0.8783,0,0,0.0618,0.0000
1496,48,6,880,0,0.8000,0.0333,0,0.8176,0,0,0.0657,0.0000
1497,50,3,818,0,1.0000,0.0000,0,0.7251,0,0,0.0322,0.0000
1498,50,8,915,0,1.0000,0.0000,0,0.8110,0,0,0.0647,0.0000
1499,50,9,1020,0,1.0000,0.0000,0,0.8163,0,0,0.0430,0.0000
1500,46,4,1131,0,0.8000,0.0696,0,0.8722,0,0,0.0583,0.0000
1501,48,6,1231,0,0.8000,0.0333,0,0.8290,0,0,0.1199,0.0000
1502,50,4,950,0,1.0000,0.0000,0,0.8357,0,0,0.0937,0.0000
1503,50,8,970,0,1.0000,0.0000,0,0.8129,0,0,0.1012,0.0000
1504,50,4,741,0,1.0000,0.0000,0,0.6857,0,0,0.0717,0.0000
1505,49,5,1087,0,0.8000,0.0163,0,0.8368,0,0,0.1081,0.0000
1506,46,7,1176,0,0.6000,0.0609,0,0.8294,0,0,0.0450,0.0000
1507,50,4,929,0,1.0000,0.0000,0,0.7693,0,0,0.0662,0.0000
