run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
163,76,7,2483,0,0.5000,0.2105,0,0.8061,0,0,0.2152,0.0000
164,87,12,2124,0,0.7000,0.1184,0,0.7347,0,0,0.0911,0.0000
165,94,8,2281,0,0.7000,0.0511,0,0.7555,0,0,0.1276,0.0000
166,76,14,2284,0,0.5000,0.2053,0,0.7585,0,0,0.1182,0.0000
167,82,14,2591,0,0.3000,0.1049,0,0.7855,0,0,0.0888,0.0000
168,73,17,2513,0,0.4000,0.2041,0,0.7973,0,0,0.0981,0.0000
169,69,13,2564,0,0.2000,0.2130,0,0.8017,0,0,0.1767,0.0000
170,83,13,2563,0,0.4000,0.1337,0,0.7768,0,0,0.2205,0.0000
171,81,8,2559,0,0.4000,0.1568,0,0.7969,0,0,0.1408,0.0000
172,77,4,2471,0,0.4000,0.1831,0,0.7780,0,0,0.1203,0.0000
173,69,9,2725,0,0.3000,0.2246,0,0.8209,0,0,0.1849,0.0000
174,84,9,2594,0,0.5000,0.1190,0,0.7695,0,0,0.0731,0.0000
175,77,12,2447,0,0.5000,0.1779,0,0.8167,0,0,0.1153,0.0000
176,86,13,2449,0,0.5000,0.0953,0,0.7696,0,0,0.1073,0.0000
177,65,11,2433,0,0.4000,0.2938,0,0.7769,0,0,0.3316,0.0000
178,80,8,2439,0,0.5000,0.1525,0,0.7732,0,0,0.1471,0.0000
179,85,14,2589,0,0.3000,0.0882,0,0.7834,0,0,0.1147,0.0000
180,78,4,2324,0,0.6000,0.1897,0,0.7789,0,0,0.1670,0.0000
181,73,7,2713,0,0.2000,0.1658,0,0.7868,0,0,0.1464,0.0000
182,80,16,2559,0,0.3000,0.1150,0,0.7932,0,0,0.1439,0.0000
183,78,9,2133,0,0.7000,0.2154,0,0.7703,0,0,0.1954,0.0000
184,66,9,2574,0,0.2000,0.2061,0,0.8104,0,0,0.1544,0.0000
185,87,9,2596,0,0.5000,0.1000,0,0.7714,0,0,0.1529,0.0000
186,82,14,2407,0,0.6000,0.1659,0,0.7845,0,0,0.0836,0.0000
187,80,9,2594,0,0.6000,0.1775,0,0.7619,0,0,0.1849,0.0000
188,81,21,2745,0,0.6000,0.1519,0,0.7769,0,0,0.1813,0.0000
189,76,14,2390,0,0.6000,0.2184,0,0.8252,0,0,0.0690,0.0000
190,84,15,2588,0,0.5000,0.1262,0,0.8233,0,0,0.0640,0.0000
191,76,11,2620,0,0.4000,0.1789,0,0.8100,0,0,0.1402,0.0000
192,83,14,2679,0,0.5000,0.1313,0,0.7834,0,0,0.1339,0.0000
193,73,15,2514,0,0.5000,0.2425,0,0.7954,0,0,0.1962,0.0000
194,77,11,2723,0,0.4000,0.1468,0,0.8299,0,0,0.0955,0.0000
195,86,15,2604,0,0.4000,0.0930,0,0.8115,0,0,0.1279,0.0000
196,79,10,2622,0,0.2000,0.1051,0,0.8104,0,0,0.0970,0.0000
197,82,13,2529,0,0.6000,0.1610,0,0.8033,0,0,0.1748,0.0000
198,83,13,2490,0,0.6000,0.1506,0,0.7901,0,0,0.1296,0.0000
199,72,16,2254,0,0.6000,0.2722,0,0.8182,0,0,0.1285,0.0000
200,69,12,2573,0,0.2000,0.2159,0,0.8209,0,0,0.1992,0.0000
