run,total_food,food_competition_events,proximity_events,agents_alive_at_end,mean_success,food_gini_coefficient,social_feeding_events,aggregation_index,alarm_evasion_events,food_sharing_events,territorial_index,alarm_response_rate
1590,69,20,2657,0,0.2000,0.1957,0,0.7931,0,0,0.0783,0.0000
1591,69,12,2531,0,0.5000,0.2710,0,0.8547,0,0,0.1339,0.0000
1592,89,13,2373,0,0.6000,0.0820,0,0.7972,0,0,0.1466,0.0000
1593,79,22,2612,0,0.4000,0.1506,0,0.8090,0,0,0.1558,0.0000
1594,91,13,2362,0,0.6000,0.0692,0,0.7926,0,0,0.1251,0.0000
1595,94,14,2041,0,0.8000,0.0511,0,0.7883,0,0,0.0675,0.0000
1596,85,15,2632,0,0.4000,0.1000,0,0.8287,0,0,0.1475,0.0000
1597,79,19,2557,0,0.4000,0.1633,0,0.8227,0,0,0.1633,0.0000
1598,96,13,2128,0,0.9000,0.0375,0,0.7895,0,0,0.0924,0.0000
1599,75,13,2795,0,0.3000,0.1427,0,0.8279,0,0,0.1185,0.0000
1600,93,23,2344,0,0.7000,0.0570,0,0.7808,0,0,0.0840,0.0000
1601,77,15,2311,0,0.4000,0.1909,0,0.8291,0,0,0.1362,0.0000
1602,72,19,2193,0,0.6000,0.2667,0,0.8390,0,0,0.0969,0.0000
1603,78,21,2419,0,0.5000,0.1974,0,0.8125,0,0,0.1527,0.0000
1604,65,15,2412,0,0.3000,0.2754,0,0.8357,0,0,0.1661,0.0000
1605,84,15,2341,0,0.6000,0.1429,0,0.7764,0,0,0.1748,0.0000
1606,64,14,2440,0,0.4000,0.2875,0,0.8127,0,0,0.2008,0.0000
1607,84,16,2349,0,0.6000,0.1310,0,0.7484,0,0,0.1352,0.0000
1608,78,17,2565,0,0.4000,0.1564,0,0.8144,0,0,0.1016,0.0000
1609,69,9,2414,0,0.5000,0.2623,0,0.8108,0,0,0.1706,0.0000
1610,78,18,2493,0,0.3000,0.1667,0,0.8144,0,0,0.2228,0.0000
1611,78,21,2438,0,0.6000,0.1923,0,0.8391,0,0,0.1815,0.0000
1612,80,26,2495,0,0.6000,0.1700,0,0.8251,0,0,0.1086,0.0000
1613,77,19,2510,0,0.6000,0.1961,0,0.8361,0,0,0.0902,0.0000
1614,84,18,2685,0,0.4000,0.1119,0,0.7904,0,0,0.1069,0.0000
1615,81,19,2573,0,0.5000,0.1494,0,0.7831,0,0,0.0956,0.0000
1616,87,11,2364,0,0.7000,0.1138,0,0.8010,0,0,0.0916,0.0000
1617,81,16,2804,0,0.2000,0.0951,0,0.8075,0,0,0.1153,0.0000
1618,67,16,2718,0,0.4000,0.2552,0,0.8478,0,0,0.2569,0.0000
1619,82,19,2349,0,0.5000,0.1268,0,0.8244,0,0,0.1486,0.0000
1620,85,19,2253,0,0.7000,0.1329,0,0.8349,0,0,0.1198,0.0000
1621,74,15,2493,0,0.4000,0.2108,0,0.8120,0,0,0.2411,0.0000
1622,64,14,2629,0,0.2000,0.2125,0,0.8763,0,0,0.1685,0.0000
1623,66,13,2671,0,0.3000,0.2606,0,0.8585,0,0,0.1566,0.0000
1624,84,21,2471,0,0.6000,0.1333,0,0.8082,0,0,0.1384,0.0000
1625,80,32,2183,0,0.5000,0.1725,0,0.8134,0,0,0.1305,0.0000
1626,79,18,2675,0,0.3000,0.1532,0,0.8051,0,0,0.1197,0.0000
1627,70,15,2629,0,0.3000,0.2171,0,0.8503,0,0,0.1258,0.0000
1628,86,23,2571,0,0.5000,0.1047,0,0.8026,0,0,0.0892,0.0000
1629,72,18,2605,0,0.3000,0.2083,0,0.8404,0,0,0.1476,0.0000
1630,70,16,2614,0,0.4000,0.2457,0,0.8190,0,0,0.0773,0.0000
1631,69,24,2612,0,0.3000,0.2333,0,0.8026,0,0,0.1202,0.0000
1632,72,16,2628,0,0.3000,0.1889,0,0.8294,0,0,0.1685,0.0000
1633,81,17,2510,0,0.5000,0.1543,0,0.8133,0,0,0.2084,0.0000
1634,79,23,2576,0,0.4000,0.1608,0,0.8195,0,0,0.1177,0.0000
1635,83,15,2659,0,0.3000,0.1193,0,0.8164,0,0,0.0746,0.0000
1636,65,19,2834,0,0.1000,0.1738,0,0.8655,0,0,0.1088,0.0000
